PWGTP,SEX,RAC1P,AGEP,PUMA,ST,
122,1,1,36,902,31,
123,2,1,58,904,31,
134,2,1,49,904,31,
113,1,1,36,902,31,
104,2,1,77,903,31,
115,1,1,53,902,31,
111,2,1,43,902,31,
94,2,2,32,901,31,
139,1,2,25,901,31,
167,2,1,48,904,31,
104,2,1,81,901,31,
121,2,1,88,901,31,
231,1,1,57,904,31,
156,2,1,54,904,31,
146,1,1,24,904,31,
125,1,1,44,903,31,
128,2,1,44,903,31,
116,1,1,88,901,31,
97,1,1,72,901,31,
102,2,1,72,901,31,
104,2,1,74,904,31,
143,2,1,46,904,31,
276,1,1,28,901,31,
382,2,1,31,901,31,
93,1,1,67,902,31,
99,2,1,65,902,31,
118,2,1,72,901,31,
137,1,1,56,901,31,
145,2,1,55,901,31,
111,1,1,45,901,31,
116,2,1,45,901,31,
184,1,1,51,904,31,
115,2,1,56,902,31,
108,1,1,58,902,31,
134,1,1,51,904,31,
358,1,1,59,902,31,
391,2,1,54,902,31,
93,2,1,24,904,31,
122,2,1,47,902,31,
113,1,1,46,902,31,
134,2,1,45,904,31,
139,1,1,62,901,31,
122,2,1,53,902,31,
112,1,1,57,902,31,
106,1,1,28,902,31,
122,1,1,84,904,31,
122,2,1,54,902,31,
103,1,1,28,902,31,
137,2,1,36,902,31,
115,2,1,51,903,31,
107,2,2,58,903,31,
135,2,2,20,903,31,
128,1,8,53,904,31,
178,2,8,45,904,31,
115,1,8,27,904,31,
113,1,8,25,904,31,
59,1,8,23,904,31,
59,1,8,21,904,31,
119,2,8,18,904,31,
58,1,3,42,904,31,
141,2,3,42,904,31,
258,1,2,31,903,31,
284,2,2,27,903,31,
112,1,1,57,902,31,
120,2,1,56,902,31,
108,1,1,31,902,31,
130,2,1,30,902,31,
140,1,2,49,902,31,
194,1,1,37,902,31,
163,2,2,38,903,31,
168,2,2,18,903,31,
325,1,2,50,903,31,
420,1,2,28,903,31,
139,1,1,37,901,31,
145,2,1,36,901,31,
297,1,8,32,904,31,
287,2,8,30,904,31,
389,1,8,37,904,31,
119,1,1,60,901,31,
108,1,2,36,904,31,
97,2,2,29,904,31,
264,1,1,27,902,31,
387,1,1,49,902,31,
368,1,1,33,902,31,
392,1,1,56,902,31,
119,2,1,42,901,31,
113,1,1,47,901,31,
106,1,1,59,904,31,
114,2,1,53,904,31,
108,1,1,18,904,31,
130,1,1,50,902,31,
111,2,2,57,903,31,
163,2,2,35,903,31,
137,2,2,25,903,31,
126,2,1,37,901,31,
111,1,1,27,901,31,
92,2,1,22,904,31,
109,2,1,21,904,31,
118,1,1,57,901,31,
125,2,1,59,901,31,
112,2,1,25,901,31,
332,2,1,39,904,31,
313,1,1,43,904,31,
148,1,1,21,904,31,
131,2,1,52,901,31,
89,2,1,24,904,31,
269,1,2,32,904,31,
263,2,2,31,904,31,
107,1,1,65,901,31,
121,2,1,62,901,31,
692,1,2,24,902,31,
516,2,1,25,902,31,
110,1,1,37,902,31,
120,2,1,33,902,31,
205,1,1,40,902,31,
215,2,1,40,902,31,
120,1,1,55,904,31,
128,2,1,52,904,31,
362,1,6,41,904,31,
122,1,2,37,903,31,
92,2,2,31,903,31,
119,1,1,87,902,31,
108,2,1,85,902,31,
97,2,1,24,903,31,
89,1,1,25,903,31,
120,2,1,39,902,31,
117,1,1,44,902,31,
131,2,1,44,904,31,
127,1,1,55,904,31,
118,2,1,52,901,31,
116,1,1,44,901,31,
120,1,2,36,901,31,
126,2,1,31,901,31,
111,1,1,73,904,31,
106,2,1,25,901,31,
93,1,1,67,902,31,
122,2,1,45,902,31,
113,2,1,87,901,31,
177,2,2,43,904,31,
94,2,1,60,902,31,
90,2,2,62,903,31,
137,2,1,30,901,31,
118,1,1,49,901,31,
109,2,1,71,901,31,
82,1,1,27,904,31,
110,1,1,31,904,31,
49,1,1,23,904,31,
102,2,1,19,904,31,
302,2,1,24,901,31,
99,2,2,34,903,31,
117,1,1,54,903,31,
170,1,1,22,903,31,
123,1,1,66,901,31,
145,2,1,60,901,31,
148,1,1,36,904,31,
153,2,1,35,904,31,
100,1,1,63,901,31,
101,2,1,45,901,31,
124,1,1,53,904,31,
124,2,1,53,904,31,
136,1,1,36,904,31,
148,2,1,30,904,31,
169,1,2,23,904,31,
102,1,1,32,902,31,
94,2,1,22,902,31,
101,1,1,21,902,31,
123,2,6,44,902,31,
133,1,6,43,902,31,
264,2,6,18,902,31,
111,1,1,43,901,31,
114,2,1,42,901,31,
363,1,1,41,902,31,
382,2,1,40,902,31,
118,1,1,33,901,31,
136,2,1,30,901,31,
120,1,1,80,902,31,
113,2,1,65,902,31,
120,1,1,78,901,31,
106,2,1,78,901,31,
133,1,1,88,902,31,
120,2,1,84,902,31,
127,2,1,82,904,31,
125,2,1,58,901,31,
41,1,1,46,901,31,
41,2,1,41,901,31,
230,2,1,26,904,31,
140,2,6,41,901,31,
97,1,1,25,901,31,
109,2,1,20,901,31,
127,1,1,25,904,31,
131,2,1,26,904,31,
116,1,1,40,901,31,
133,2,1,40,901,31,
111,1,1,30,904,31,
129,2,1,34,904,31,
191,1,1,36,901,31,
118,1,1,44,903,31,
137,1,1,49,901,31,
145,2,1,46,901,31,
104,1,1,72,902,31,
130,1,1,38,902,31,
95,2,8,30,902,31,
169,2,1,30,904,31,
158,1,1,44,904,31,
113,1,1,49,901,31,
125,2,1,50,901,31,
121,2,1,78,901,31,
158,1,1,58,902,31,
362,2,2,22,903,31,
68,1,1,20,904,31,
101,2,1,85,903,31,
114,2,1,74,901,31,
129,1,2,60,904,31,
107,2,2,60,904,31,
112,2,1,82,904,31,
97,1,1,37,903,31,
107,2,1,41,903,31,
80,2,1,29,903,31,
80,1,1,28,903,31,
209,1,1,43,902,31,
219,2,1,42,902,31,
112,1,1,40,902,31,
120,2,1,41,902,31,
320,2,1,23,903,31,
149,1,1,23,903,31,
111,1,1,38,901,31,
123,1,1,34,901,31,
130,1,1,36,901,31,
47,2,1,22,901,31,
455,1,1,55,902,31,
134,2,1,58,904,31,
123,1,1,54,904,31,
122,2,1,55,904,31,
117,2,1,24,904,31,
117,2,1,22,904,31,
113,1,1,43,901,31,
127,1,1,79,901,31,
145,2,1,60,901,31,
99,2,1,27,901,31,
99,1,1,27,901,31,
124,2,1,28,904,31,
125,1,1,29,904,31,
92,2,1,24,904,31,
97,1,1,28,904,31,
88,2,1,94,902,31,
125,2,1,53,902,31,
119,1,1,48,902,31,
127,2,1,41,902,31,
108,1,1,24,904,31,
129,2,1,43,902,31,
52,1,1,44,903,31,
534,2,1,48,901,31,
139,2,1,32,904,31,
118,1,1,49,903,31,
124,2,1,43,903,31,
113,1,1,85,902,31,
103,2,1,85,902,31,
118,1,1,38,904,31,
153,2,1,21,902,31,
163,1,1,24,902,31,
113,1,8,32,902,31,
149,2,8,36,902,31,
61,1,8,20,902,31,
127,2,8,22,902,31,
135,1,8,33,902,31,
162,1,2,25,902,31,
130,2,8,23,902,31,
97,1,3,70,903,31,
99,2,3,61,903,31,
118,1,1,52,902,31,
118,2,1,51,902,31,
364,1,1,36,901,31,
391,2,1,34,901,31,
130,1,1,33,901,31,
149,2,1,32,901,31,
120,1,1,48,904,31,
128,2,1,47,904,31,
125,1,1,18,904,31,
123,1,1,76,901,31,
108,2,1,73,901,31,
77,1,1,71,904,31,
126,1,1,73,901,31,
119,2,1,65,901,31,
122,1,1,49,902,31,
129,2,1,49,902,31,
96,1,1,27,901,31,
85,2,2,32,903,31,
189,1,1,53,902,31,
187,2,1,48,902,31,
178,1,1,19,902,31,
112,2,2,85,903,31,
126,2,1,44,901,31,
135,2,1,69,901,31,
130,1,9,48,904,31,
129,2,1,50,904,31,
105,2,1,22,904,31,
130,2,1,55,901,31,
142,1,1,48,901,31,
125,2,1,59,903,31,
132,1,1,31,903,31,
116,1,1,79,901,31,
111,2,1,79,901,31,
354,1,1,37,903,31,
109,2,1,36,903,31,
113,1,2,53,901,31,
132,2,1,51,901,31,
120,2,1,58,902,31,
113,1,1,60,902,31,
117,1,1,45,904,31,
95,2,1,29,904,31,
111,2,1,54,902,31,
104,1,1,55,902,31,
127,2,1,39,902,31,
122,1,1,41,902,31,
93,2,1,85,903,31,
104,1,1,56,902,31,
111,2,1,56,902,31,
122,1,1,50,904,31,
121,2,1,50,904,31,
116,2,1,22,904,31,
108,1,1,73,904,31,
114,2,1,68,904,31,
129,2,1,94,904,31,
116,2,1,37,901,31,
123,2,1,72,901,31,
114,2,5,38,901,31,
122,2,1,50,902,31,
122,1,1,50,902,31,
113,1,1,19,902,31,
173,2,2,50,903,31,
108,1,6,39,902,31,
102,2,6,37,902,31,
201,1,6,21,902,31,
198,1,6,19,902,31,
126,2,1,56,901,31,
135,2,1,19,901,31,
139,1,1,94,901,31,
121,2,1,49,904,31,
106,1,1,66,903,31,
120,2,1,64,903,31,
127,1,1,38,904,31,
131,2,1,37,904,31,
84,2,2,44,904,31,
117,1,1,47,902,31,
113,1,1,37,902,31,
108,1,1,60,902,31,
118,2,1,55,902,31,
115,2,1,21,902,31,
116,2,1,42,904,31,
123,1,1,31,902,31,
139,2,1,41,902,31,
147,1,1,33,903,31,
163,2,1,33,903,31,
134,2,1,31,902,31,
296,2,2,47,904,31,
112,2,1,71,903,31,
123,1,1,77,903,31,
111,1,1,45,904,31,
119,2,1,44,904,31,
116,1,1,54,903,31,
111,2,1,50,903,31,
173,1,1,31,903,31,
113,1,1,75,902,31,
101,2,1,76,902,31,
87,1,8,26,901,31,
72,2,6,30,901,31,
126,1,6,32,901,31,
229,1,6,28,901,31,
325,1,2,44,904,31,
126,1,1,55,902,31,
129,2,1,21,902,31,
122,1,1,51,901,31,
123,2,1,52,901,31,
116,2,1,22,901,31,
133,2,1,19,901,31,
141,1,1,72,904,31,
163,2,1,59,904,31,
40,1,1,24,901,31,
52,1,1,40,901,31,
36,1,1,64,902,31,
38,2,1,63,902,31,
41,1,1,42,902,31,
33,2,1,67,901,31,
33,1,1,68,901,31,
143,2,1,78,904,31,
89,2,1,82,903,31,
113,1,2,77,903,31,
106,1,1,34,902,31,
57,1,3,32,901,31,
130,2,1,30,901,31,
18,2,1,38,903,31,
108,1,1,26,901,31,
118,2,1,24,901,31,
128,2,1,26,901,31,
118,1,2,69,903,31,
126,2,2,67,903,31,
121,2,1,48,902,31,
350,2,2,39,901,31,
340,1,2,41,901,31,
143,2,1,50,902,31,
145,1,1,24,902,31,
106,2,2,55,903,31,
151,2,2,35,903,31,
130,2,2,26,903,31,
135,2,2,18,903,31,
155,1,1,24,901,31,
145,2,1,22,901,31,
113,1,1,41,901,31,
119,2,1,41,901,31,
176,1,1,53,902,31,
176,2,1,53,902,31,
123,2,1,55,901,31,
118,1,1,58,901,31,
111,1,1,43,902,31,
117,2,1,48,902,31,
124,2,1,76,901,31,
85,2,1,25,904,31,
87,2,1,27,904,31,
108,1,1,31,903,31,
125,2,8,36,903,31,
78,1,8,19,903,31,
106,2,1,47,902,31,
101,1,1,43,902,31,
141,1,1,70,903,31,
145,2,1,71,903,31,
189,2,1,48,903,31,
175,1,1,54,901,31,
169,2,1,45,901,31,
123,2,1,44,901,31,
116,1,1,44,901,31,
118,2,1,44,901,31,
118,1,1,18,901,31,
321,2,1,74,902,31,
304,1,1,74,902,31,
344,2,1,47,902,31,
322,1,1,46,902,31,
126,2,1,37,901,31,
116,1,1,40,901,31,
92,2,1,27,901,31,
103,1,1,56,902,31,
111,2,1,57,902,31,
115,1,1,39,902,31,
120,2,1,40,902,31,
126,1,1,40,901,31,
189,2,8,29,903,31,
118,1,7,39,901,31,
89,2,7,34,901,31,
110,1,1,77,904,31,
104,2,1,74,904,31,
121,2,1,54,901,31,
131,2,1,18,901,31,
101,1,1,71,902,31,
122,2,1,28,902,31,
160,1,2,35,902,31,
118,1,1,37,901,31,
104,1,1,69,902,31,
111,2,1,65,902,31,
354,1,1,24,901,31,
415,1,1,23,901,31,
128,2,1,50,901,31,
132,1,1,24,901,31,
138,2,1,18,901,31,
128,2,1,45,903,31,
116,1,1,42,904,31,
126,2,1,37,904,31,
113,1,2,78,903,31,
108,1,1,35,901,31,
114,2,1,37,901,31,
68,1,1,37,904,31,
132,1,1,52,901,31,
133,2,1,52,901,31,
126,2,1,24,901,31,
137,1,1,24,901,31,
97,2,2,49,903,31,
130,1,1,44,902,31,
136,2,1,44,902,31,
137,1,6,59,901,31,
116,2,6,53,901,31,
558,1,1,39,904,31,
92,2,1,94,903,31,
147,2,1,56,903,31,
345,2,9,55,901,31,
115,1,1,73,902,31,
103,2,1,78,902,31,
73,2,6,30,901,31,
111,1,1,34,901,31,
141,2,1,59,902,31,
122,1,1,54,903,31,
85,2,1,28,904,31,
118,2,1,37,902,31,
126,2,1,84,901,31,
48,2,1,18,901,31,
115,1,1,36,903,31,
123,2,1,30,903,31,
269,2,1,29,902,31,
116,2,2,73,903,31,
40,1,1,40,901,31,
41,2,1,40,901,31,
128,1,1,51,901,31,
124,2,1,49,901,31,
348,2,2,39,903,31,
262,1,2,18,903,31,
118,2,1,49,902,31,
115,1,1,43,902,31,
109,1,1,59,903,31,
111,1,1,72,904,31,
104,2,1,68,904,31,
103,2,2,60,901,31,
112,2,2,48,903,31,
115,1,2,54,903,31,
121,2,1,50,902,31,
122,1,1,51,902,31,
122,1,1,22,902,31,
148,1,1,58,902,31,
163,2,1,52,902,31,
125,1,1,46,904,31,
109,1,1,64,903,31,
113,2,1,62,903,31,
109,1,1,72,902,31,
116,2,1,67,902,31,
68,1,1,26,904,31,
116,1,1,35,903,31,
121,2,1,32,903,31,
112,1,1,46,902,31,
123,2,1,44,902,31,
135,1,1,80,902,31,
129,2,1,70,902,31,
106,2,6,35,904,31,
131,2,1,54,904,31,
134,1,1,53,904,31,
127,2,1,21,904,31,
137,2,1,55,902,31,
102,2,1,71,904,31,
136,2,1,33,904,31,
78,2,1,27,901,31,
95,1,1,30,901,31,
151,1,1,53,904,31,
123,1,1,25,903,31,
94,1,1,67,904,31,
99,2,1,59,904,31,
104,2,1,18,903,31,
108,2,1,23,902,31,
113,2,1,25,902,31,
470,1,1,40,903,31,
107,2,2,49,903,31,
130,2,2,24,903,31,
410,2,1,21,904,31,
513,1,1,20,904,31,
128,2,1,24,901,31,
122,1,1,29,901,31,
123,2,1,26,901,31,
107,2,1,69,904,31,
102,1,1,66,904,31,
106,1,1,67,901,31,
115,1,1,57,901,31,
110,1,1,54,904,31,
24,2,1,67,902,31,
20,1,1,65,902,31,
118,1,1,48,901,31,
123,2,1,46,901,31,
137,2,1,19,901,31,
106,1,1,58,901,31,
114,2,1,57,901,31,
68,1,2,24,904,31,
138,2,1,44,904,31,
165,2,1,54,904,31,
377,2,9,24,901,31,
95,2,1,94,902,31,
137,1,1,47,901,31,
145,2,1,47,901,31,
142,1,1,19,901,31,
52,1,3,36,904,31,
92,2,3,35,904,31,
35,2,1,71,902,31,
124,2,1,37,901,31,
123,1,1,39,901,31,
130,1,1,53,903,31,
128,2,1,52,903,31,
122,1,1,51,902,31,
123,2,1,51,902,31,
141,2,1,67,904,31,
176,1,1,40,904,31,
192,2,1,34,904,31,
83,2,1,25,903,31,
97,2,1,26,903,31,
118,2,1,66,901,31,
115,1,1,65,901,31,
122,1,1,44,902,31,
128,2,1,43,902,31,
182,2,1,25,902,31,
157,2,1,35,902,31,
148,1,1,35,902,31,
116,1,1,82,901,31,
104,2,1,74,901,31,
123,1,1,41,901,31,
114,1,1,65,901,31,
118,2,1,70,901,31,
139,1,1,58,903,31,
145,2,1,52,903,31,
121,2,1,61,901,31,
112,2,1,94,903,31,
140,2,1,37,901,31,
124,2,1,51,901,31,
113,1,8,40,901,31,
87,1,1,29,901,31,
90,2,1,29,901,31,
97,2,1,87,903,31,
76,2,1,59,903,31,
75,1,1,60,903,31,
40,1,1,36,901,31,
38,2,1,36,901,31,
233,1,1,32,904,31,
125,2,1,57,901,31,
108,1,1,72,901,31,
117,1,1,54,903,31,
106,1,1,40,902,31,
111,2,1,40,902,31,
153,2,8,39,904,31,
120,1,8,30,904,31,
122,1,8,77,904,31,
155,2,8,69,904,31,
123,1,1,52,901,31,
118,2,1,55,901,31,
163,1,1,75,901,31,
169,2,1,66,901,31,
111,1,1,45,902,31,
118,2,1,47,902,31,
240,1,1,30,904,31,
162,2,8,45,904,31,
109,1,2,53,903,31,
102,1,1,41,902,31,
106,2,1,38,902,31,
116,1,1,48,901,31,
123,2,1,44,901,31,
108,2,1,25,901,31,
132,1,1,60,904,31,
141,2,1,60,904,31,
135,2,1,21,904,31,
96,1,1,75,904,31,
135,2,1,79,903,31,
131,1,1,76,902,31,
125,2,1,73,902,31,
169,1,1,47,902,31,
182,2,1,45,902,31,
174,1,1,18,902,31,
96,2,1,77,901,31,
113,1,1,64,902,31,
123,2,1,62,902,31,
128,1,6,45,902,31,
127,2,1,48,902,31,
145,2,1,54,901,31,
137,1,1,56,901,31,
108,1,1,33,902,31,
89,2,1,25,901,31,
90,1,1,26,901,31,
109,2,1,70,901,31,
119,2,1,64,904,31,
88,2,1,21,903,31,
100,1,1,24,903,31,
137,1,1,27,901,31,
138,2,1,26,901,31,
120,1,1,56,902,31,
129,2,1,52,902,31,
125,2,1,23,902,31,
111,2,1,53,904,31,
131,2,1,57,904,31,
103,1,2,47,904,31,
108,1,1,48,902,31,
116,2,1,47,902,31,
110,1,1,19,902,31,
130,1,1,84,904,31,
122,2,1,57,902,31,
113,1,1,48,902,31,
118,1,1,48,901,31,
103,1,1,19,904,31,
120,1,1,19,904,31,
132,1,1,60,904,31,
140,2,1,63,904,31,
182,2,1,30,904,31,
118,1,1,37,901,31,
118,2,1,36,901,31,
83,1,1,28,904,31,
77,2,1,27,904,31,
110,1,1,32,902,31,
389,1,1,34,901,31,
525,2,1,33,901,31,
118,1,8,43,901,31,
133,2,8,43,901,31,
109,1,1,66,901,31,
114,2,1,65,901,31,
128,2,1,85,901,31,
143,2,1,70,901,31,
109,2,1,67,904,31,
122,1,8,49,904,31,
207,2,6,30,902,31,
338,1,2,39,902,31,
114,2,1,45,901,31,
128,2,1,18,901,31,
95,1,1,68,902,31,
110,2,1,63,902,31,
163,1,1,72,903,31,
121,1,1,38,901,31,
123,2,1,38,901,31,
133,1,1,44,902,31,
139,2,1,35,902,31,
137,1,1,41,904,31,
143,2,1,37,904,31,
98,2,1,94,902,31,
123,2,2,77,903,31,
137,1,1,48,901,31,
143,2,1,46,901,31,
337,2,9,21,902,31,
124,2,1,53,904,31,
117,1,1,44,904,31,
274,2,1,31,904,31,
335,1,1,32,904,31,
349,1,1,27,904,31,
110,1,1,78,902,31,
101,2,1,80,902,31,
118,1,1,38,903,31,
123,2,1,31,903,31,
162,2,1,82,901,31,
213,1,1,57,901,31,
140,2,1,46,901,31,
148,1,1,51,901,31,
126,2,1,52,901,31,
116,2,1,70,903,31,
110,1,1,59,902,31,
113,2,6,35,902,31,
151,2,2,27,902,31,
165,1,2,27,902,31,
123,1,1,33,901,31,
145,2,1,32,901,31,
106,1,1,62,901,31,
113,2,1,61,901,31,
100,1,1,31,903,31,
83,2,1,28,903,31,
115,1,1,37,904,31,
122,2,1,35,904,31,
95,2,2,29,903,31,
109,1,2,29,903,31,
85,2,1,27,902,31,
132,2,1,45,902,31,
129,1,1,39,902,31,
118,1,1,64,901,31,
118,1,1,42,903,31,
119,2,1,39,903,31,
90,1,1,75,901,31,
116,2,1,72,901,31,
125,2,1,20,903,31,
37,2,1,38,902,31,
83,1,1,28,901,31,
82,2,1,27,901,31,
155,2,1,69,904,31,
575,1,8,45,904,31,
623,2,8,43,904,31,
264,1,8,21,904,31,
111,1,1,49,901,31,
118,2,1,49,901,31,
133,2,1,19,901,31,
106,2,1,68,902,31,
108,1,1,32,901,31,
367,2,9,25,901,31,
411,1,2,25,901,31,
97,2,1,22,903,31,
88,1,8,29,903,31,
128,2,1,62,903,31,
113,1,1,66,903,31,
151,1,1,36,903,31,
143,2,1,41,901,31,
137,1,1,55,901,31,
139,1,1,44,901,31,
142,2,1,42,901,31,
116,1,1,43,901,31,
121,2,1,46,901,31,
285,1,1,26,901,31,
319,2,1,24,901,31,
468,1,1,32,904,31,
125,2,1,31,902,31,
118,1,1,35,902,31,
142,2,1,43,902,31,
125,2,1,44,902,31,
114,1,1,69,903,31,
123,2,1,43,903,31,
137,2,1,18,903,31,
151,1,1,53,901,31,
145,2,1,62,901,31,
155,2,1,58,904,31,
150,1,1,59,904,31,
145,2,1,81,901,31,
108,1,1,54,902,31,
106,2,1,46,902,31,
296,2,1,88,904,31,
334,1,1,87,904,31,
120,1,1,42,904,31,
123,2,1,40,904,31,
76,2,2,33,903,31,
142,2,2,36,903,31,
114,1,2,46,903,31,
132,2,1,30,902,31,
115,1,1,31,902,31,
128,2,1,48,901,31,
120,2,1,20,901,31,
116,1,1,43,903,31,
116,2,1,37,903,31,
102,2,1,78,901,31,
114,1,1,63,902,31,
123,2,1,61,902,31,
124,2,1,59,904,31,
143,2,1,38,901,31,
154,2,1,18,901,31,
127,1,1,51,901,31,
123,2,1,49,901,31,
138,2,1,19,901,31,
120,1,1,18,901,31,
106,2,1,94,903,31,
158,2,1,59,902,31,
147,1,1,59,902,31,
302,2,1,23,901,31,
355,2,1,23,901,31,
104,1,1,45,902,31,
151,2,1,45,902,31,
209,2,1,27,904,31,
250,1,1,31,904,31,
104,1,1,61,902,31,
111,2,1,60,902,31,
99,2,1,24,904,31,
141,2,1,42,904,31,
120,1,1,57,902,31,
245,1,1,26,903,31,
103,2,1,40,902,31,
111,1,1,48,904,31,
119,2,1,48,904,31,
117,2,1,21,904,31,
116,2,1,21,904,31,
113,1,1,19,904,31,
128,1,1,53,902,31,
115,2,1,65,902,31,
172,2,1,38,904,31,
106,1,1,64,903,31,
107,2,1,81,903,31,
123,1,1,35,901,31,
102,2,1,70,904,31,
96,1,1,67,904,31,
144,2,1,53,902,31,
154,2,1,84,901,31,
126,2,1,19,903,31,
113,1,1,76,903,31,
108,1,1,59,901,31,
116,2,1,53,901,31,
118,1,1,22,901,31,
102,2,1,88,903,31,
142,2,1,55,903,31,
109,1,1,26,903,31,
114,1,1,35,902,31,
123,2,1,36,902,31,
92,2,1,29,901,31,
111,1,1,30,901,31,
124,1,1,54,902,31,
144,2,6,59,902,31,
115,1,1,45,903,31,
121,2,1,40,903,31,
294,2,8,29,904,31,
116,1,1,44,901,31,
121,2,1,38,901,31,
136,2,1,56,904,31,
398,1,1,54,904,31,
405,2,1,73,904,31,
144,2,1,75,901,31,
125,1,1,64,903,31,
128,2,1,60,903,31,
117,1,1,48,902,31,
127,2,1,47,902,31,
108,2,1,90,901,31,
36,1,1,71,901,31,
37,2,1,71,901,31,
337,1,1,40,904,31,
88,2,1,85,902,31,
139,1,1,53,903,31,
156,2,1,53,903,31,
116,1,1,25,903,31,
106,1,1,28,901,31,
109,2,1,29,901,31,
120,1,1,43,904,31,
121,2,1,59,903,31,
118,1,1,62,903,31,
115,1,1,46,902,31,
125,2,1,53,902,31,
117,1,1,18,902,31,
68,2,2,38,904,31,
125,1,1,67,901,31,
130,2,1,74,901,31,
132,2,1,29,901,31,
142,2,1,26,903,31,
206,1,1,23,903,31,
147,1,1,26,903,31,
21,2,1,80,902,31,
136,1,2,26,903,31,
102,2,1,28,903,31,
135,2,1,54,901,31,
116,2,1,25,901,31,
162,1,1,44,904,31,
167,2,1,49,904,31,
100,2,1,72,904,31,
175,2,1,72,903,31,
41,1,1,62,902,31,
43,2,1,61,902,31,
116,2,1,46,903,31,
167,1,2,20,903,31,
104,2,1,70,901,31,
116,1,1,73,901,31,
121,2,1,69,901,31,
98,1,1,34,904,31,
116,2,1,34,904,31,
122,1,1,43,903,31,
123,2,1,41,903,31,
135,2,1,18,903,31,
137,1,1,80,901,31,
123,2,1,77,901,31,
324,2,9,35,901,31,
382,1,1,35,901,31,
382,1,1,19,901,31,
106,1,1,64,902,31,
142,2,1,59,902,31,
131,1,1,58,902,31,
115,2,1,19,903,31,
90,2,1,27,902,31,
104,1,1,30,902,31,
109,2,1,90,904,31,
130,2,1,57,903,31,
98,2,1,87,902,31,
120,1,8,51,904,31,
105,1,8,25,904,31,
132,2,1,39,903,31,
103,1,1,26,903,31,
285,1,6,29,904,31,
107,2,6,31,904,31,
117,1,6,19,903,31,
118,1,1,76,901,31,
103,2,1,77,901,31,
109,2,1,23,901,31,
157,2,1,94,901,31,
106,1,1,28,904,31,
107,2,1,27,904,31,
119,1,1,42,902,31,
125,2,1,42,902,31,
118,1,1,59,903,31,
118,1,1,60,903,31,
120,1,8,42,904,31,
125,1,8,32,904,31,
59,1,8,20,904,31,
129,1,1,50,901,31,
128,2,1,54,901,31,
140,2,1,19,901,31,
140,2,1,18,901,31,
128,2,1,30,901,31,
128,2,1,30,901,31,
126,2,2,72,903,31,
117,1,2,74,903,31,
95,2,1,77,902,31,
209,1,1,28,904,31,
502,1,1,49,901,31,
532,2,1,44,901,31,
111,2,2,71,903,31,
140,2,2,37,903,31,
119,2,1,21,901,31,
101,2,1,78,903,31,
116,2,1,57,904,31,
122,2,1,35,902,31,
41,1,1,43,901,31,
41,2,1,43,901,31,
143,2,1,51,902,31,
144,1,1,51,902,31,
113,2,1,56,902,31,
119,2,1,42,904,31,
117,1,1,41,904,31,
109,2,1,35,902,31,
104,1,1,35,902,31,
127,1,1,56,901,31,
138,2,1,54,901,31,
121,1,1,25,901,31,
118,1,1,73,904,31,
105,2,1,76,904,31,
118,2,1,47,902,31,
112,1,1,47,902,31,
97,2,2,62,901,31,
111,2,1,20,901,31,
128,1,1,50,901,31,
123,2,1,47,901,31,
176,1,1,57,902,31,
191,2,1,54,902,31,
191,1,1,24,902,31,
180,2,1,21,902,31,
121,1,1,64,901,31,
126,2,1,60,901,31,
121,1,1,18,901,31,
133,2,1,86,904,31,
102,1,1,30,901,31,
85,2,1,27,901,31,
137,1,1,52,903,31,
128,2,1,45,903,31,
143,2,1,59,901,31,
137,1,1,61,901,31,
415,1,1,47,901,31,
109,2,1,72,901,31,
125,1,1,46,904,31,
134,2,1,47,904,31,
131,2,1,23,904,31,
330,2,1,87,902,31,
90,2,1,26,904,31,
47,1,1,24,904,31,
124,1,1,53,902,31,
122,2,1,44,902,31,
113,2,1,52,902,31,
105,1,1,58,902,31,
116,1,1,38,901,31,
119,2,1,36,901,31,
92,2,1,90,903,31,
83,1,1,26,904,31,
111,2,1,43,903,31,
111,1,1,42,903,31,
109,2,1,74,901,31,
314,1,2,54,903,31,
343,2,2,68,903,31,
127,1,6,34,901,31,
73,2,6,33,901,31,
103,1,1,78,902,31,
94,2,1,80,902,31,
154,2,1,22,903,31,
182,2,1,22,903,31,
150,2,1,31,901,31,
117,1,1,45,902,31,
127,2,1,44,902,31,
106,2,1,75,901,31,
137,1,1,48,901,31,
118,1,1,18,901,31,
156,1,1,35,903,31,
67,1,2,33,904,31,
470,1,9,22,901,31,
82,2,1,94,904,31,
115,1,1,53,904,31,
114,2,1,50,904,31,
132,1,2,65,903,31,
184,1,1,57,901,31,
194,2,1,59,901,31,
114,1,1,47,901,31,
121,2,1,46,901,31,
147,2,6,67,901,31,
68,1,2,44,904,31,
142,2,1,57,901,31,
165,1,6,61,901,31,
275,2,8,32,904,31,
121,2,1,48,901,31,
116,1,1,48,901,31,
127,1,1,20,901,31,
304,2,1,19,901,31,
220,2,1,51,901,31,
33,2,1,72,902,31,
31,1,1,74,902,31,
43,1,1,43,902,31,
133,2,1,31,903,31,
97,1,1,27,903,31,
438,1,1,33,903,31,
541,1,1,45,903,31,
113,1,1,56,902,31,
120,2,1,55,902,31,
142,2,1,56,902,31,
157,1,1,36,902,31,
146,1,1,45,903,31,
152,2,1,48,903,31,
116,2,1,71,901,31,
337,1,1,32,902,31,
234,2,6,31,902,31,
274,1,1,25,903,31,
