PWGTP,SEX,RAC1P,AGEP,PUMA,ST,
111,1,1,25,902,31,
141,2,6,53,901,31,
309,2,6,37,902,31,
306,1,6,39,902,31,
102,1,1,68,902,31,
113,2,1,63,902,31,
157,1,1,21,902,31,
103,1,1,23,902,31,
133,2,1,23,902,31,
112,2,1,39,904,31,
96,1,1,48,904,31,
120,1,1,22,904,31,
98,2,1,21,904,31,
299,2,1,32,901,31,
86,2,1,18,903,31,
87,2,1,82,901,31,
76,1,1,53,903,31,
91,2,1,53,903,31,
73,1,2,22,904,31,
103,1,1,54,902,31,
126,2,1,50,902,31,
10,2,1,19,904,31,
13,2,1,19,901,31,
118,1,1,34,903,31,
64,1,2,59,903,31,
132,1,2,24,903,31,
165,1,1,22,904,31,
211,1,1,21,904,31,
209,1,1,21,904,31,
211,1,1,20,904,31,
209,1,1,20,904,31,
75,1,6,28,904,31,
53,2,6,26,904,31,
124,1,1,78,904,31,
131,2,1,73,904,31,
172,1,1,28,904,31,
343,2,1,48,901,31,
350,1,1,54,901,31,
125,1,1,47,902,31,
156,2,1,49,902,31,
154,1,1,19,902,31,
179,2,1,62,904,31,
88,1,1,25,901,31,
80,2,1,26,901,31,
78,2,1,79,901,31,
104,1,1,42,901,31,
115,2,1,42,901,31,
97,1,1,44,902,31,
96,2,1,44,902,31,
80,1,1,53,901,31,
62,2,1,54,901,31,
174,2,2,32,903,31,
90,2,1,34,902,31,
96,1,1,44,902,31,
339,2,2,45,903,31,
377,1,2,18,903,31,
81,1,6,41,901,31,
103,2,6,40,901,31,
221,1,1,68,902,31,
166,2,1,59,901,31,
10,1,1,18,904,31,
102,2,1,40,902,31,
98,1,1,42,902,31,
176,1,1,58,901,31,
86,1,1,48,902,31,
114,1,1,34,901,31,
123,2,1,34,901,31,
107,1,1,31,901,31,
89,2,1,25,901,31,
255,2,1,84,901,31,
79,2,1,18,903,31,
22,1,1,23,902,31,
26,2,1,25,902,31,
262,1,1,56,904,31,
320,1,1,23,904,31,
140,1,1,49,903,31,
140,1,2,55,903,31,
107,2,1,48,903,31,
194,1,1,43,903,31,
97,2,1,73,903,31,
158,1,1,64,902,31,
156,2,1,62,902,31,
129,2,1,44,901,31,
197,1,1,50,904,31,
94,2,1,67,902,31,
103,1,1,66,902,31,
156,2,1,34,902,31,
134,1,1,80,902,31,
116,2,1,80,902,31,
225,1,1,60,901,31,
71,1,1,45,901,31,
71,2,1,45,901,31,
60,2,1,75,903,31,
177,1,1,68,902,31,
162,2,1,65,902,31,
225,1,1,43,901,31,
124,1,1,45,901,31,
122,2,1,48,901,31,
67,1,1,68,901,31,
87,2,2,40,903,31,
86,1,2,19,903,31,
11,2,1,21,904,31,
49,1,1,48,904,31,
53,2,1,49,904,31,
69,1,1,18,904,31,
114,1,1,31,902,31,
68,1,1,58,902,31,
64,2,1,58,902,31,
70,1,2,46,904,31,
131,1,1,79,902,31,
124,2,1,75,903,31,
104,1,1,82,903,31,
85,2,1,21,904,31,
109,2,1,80,902,31,
143,1,1,55,902,31,
46,2,1,62,901,31,
100,2,1,25,902,31,
107,1,1,27,902,31,
112,1,1,68,904,31,
115,2,1,62,904,31,
183,1,1,47,904,31,
107,2,1,46,904,31,
191,2,1,21,904,31,
194,2,1,20,904,31,
98,1,1,62,901,31,
109,2,1,62,901,31,
508,2,8,41,902,31,
86,2,9,34,904,31,
68,1,1,53,904,31,
63,2,1,61,904,31,
112,2,1,65,901,31,
123,1,1,67,901,31,
166,1,1,71,903,31,
102,2,1,27,902,31,
111,1,1,26,902,31,
85,1,1,46,901,31,
78,2,1,39,901,31,
164,1,1,44,901,31,
182,2,1,43,901,31,
113,2,2,20,902,31,
196,2,1,19,902,31,
106,2,1,80,902,31,
122,1,1,28,901,31,
126,2,1,62,901,31,
107,1,1,64,901,31,
63,2,5,19,902,31,
238,1,1,44,904,31,
248,2,1,39,904,31,
129,2,1,18,904,31,
126,1,1,70,901,31,
107,2,1,69,901,31,
74,2,2,50,903,31,
95,2,1,81,902,31,
98,1,1,72,902,31,
89,2,1,72,902,31,
72,1,2,72,903,31,
55,2,2,68,903,31,
109,2,1,63,902,31,
96,1,1,67,902,31,
138,2,1,79,904,31,
104,1,1,27,901,31,
96,2,1,26,901,31,
55,2,1,38,902,31,
55,1,1,38,902,31,
307,2,1,35,902,31,
253,1,9,34,902,31,
19,1,2,52,904,31,
125,1,1,33,901,31,
104,2,1,28,901,31,
254,2,1,50,902,31,
343,1,1,59,902,31,
336,2,2,49,903,31,
356,2,2,20,903,31,
65,2,1,18,901,31,
374,2,1,41,902,31,
374,1,1,42,902,31,
129,1,1,79,902,31,
111,2,1,78,902,31,
60,1,1,83,901,31,
67,2,1,67,901,31,
102,1,1,40,902,31,
145,2,1,35,902,31,
70,2,1,23,904,31,
54,2,1,82,903,31,
75,1,1,48,902,31,
95,2,1,48,902,31,
402,1,1,48,902,31,
536,1,1,55,902,31,
33,1,1,41,901,31,
38,2,1,42,901,31,
162,2,1,26,904,31,
112,2,1,24,904,31,
43,2,2,72,903,31,
86,2,1,26,904,31,
47,1,2,67,904,31,
118,2,1,51,902,31,
122,1,1,47,902,31,
83,2,1,79,901,31,
175,1,1,28,901,31,
204,2,1,34,904,31,
184,1,1,30,904,31,
244,2,2,58,903,31,
83,1,1,32,901,31,
91,2,1,32,901,31,
96,2,1,20,901,31,
122,1,1,59,902,31,
118,2,1,57,902,31,
220,1,1,31,901,31,
185,2,1,27,901,31,
193,2,1,48,903,31,
206,1,1,52,903,31,
214,1,1,18,903,31,
57,2,1,31,902,31,
71,1,1,34,902,31,
191,2,1,43,901,31,
167,1,1,41,901,31,
6,2,1,23,904,31,
177,1,1,74,904,31,
128,2,1,76,904,31,
183,1,1,60,903,31,
200,2,1,61,903,31,
75,1,1,63,903,31,
81,2,1,60,903,31,
88,1,1,28,903,31,
84,1,1,72,902,31,
78,2,1,68,902,31,
45,2,1,74,901,31,
79,1,1,45,901,31,
112,1,5,54,904,31,
101,2,5,50,904,31,
124,1,5,22,904,31,
238,2,5,20,904,31,
75,1,5,18,904,31,
88,2,1,25,901,31,
95,1,1,26,901,31,
151,2,1,24,902,31,
230,1,1,25,902,31,
376,1,1,32,904,31,
441,2,1,33,904,31,
60,2,1,80,903,31,
110,2,1,27,901,31,
128,2,1,24,901,31,
121,1,1,57,903,31,
133,2,1,52,903,31,
159,2,1,21,904,31,
128,1,1,50,901,31,
121,2,1,47,901,31,
120,1,1,19,901,31,
42,2,1,45,902,31,
28,1,1,55,902,31,
89,1,1,46,904,31,
116,1,1,59,901,31,
132,2,1,61,901,31,
122,1,1,18,901,31,
213,1,1,65,904,31,
219,2,1,64,904,31,
203,2,1,21,902,31,
315,2,1,20,902,31,
239,1,1,48,902,31,
77,2,1,66,904,31,
76,1,1,42,904,31,
76,1,1,39,904,31,
97,2,1,80,902,31,
352,1,2,50,901,31,
81,1,1,60,903,31,
85,2,1,61,903,31,
125,1,1,71,904,31,
137,2,1,69,904,31,
28,2,6,25,904,31,
189,1,8,28,904,31,
213,2,8,33,904,31,
108,1,1,61,901,31,
124,2,1,56,901,31,
101,1,1,81,901,31,
72,2,1,80,901,31,
122,1,1,43,902,31,
67,2,1,83,902,31,
105,2,1,86,902,31,
110,1,1,53,901,31,
106,2,1,48,901,31,
57,1,1,34,901,31,
37,2,1,24,901,31,
132,2,1,25,904,31,
72,1,6,52,901,31,
102,2,6,48,901,31,
70,1,6,18,901,31,
110,2,6,68,901,31,
65,1,1,33,901,31,
71,2,1,30,901,31,
60,2,1,24,903,31,
116,1,1,25,901,31,
69,2,1,57,902,31,
100,2,1,27,902,31,
83,2,1,74,902,31,
68,2,1,28,903,31,
32,1,1,20,903,31,
100,1,1,55,904,31,
115,2,1,75,904,31,
95,1,1,42,902,31,
87,2,1,31,902,31,
267,2,2,32,903,31,
125,1,1,30,902,31,
188,1,1,30,902,31,
123,1,1,65,901,31,
108,2,1,66,901,31,
90,2,1,28,901,31,
104,1,1,33,901,31,
109,2,1,85,902,31,
301,2,2,70,901,31,
330,1,2,73,901,31,
72,1,1,69,904,31,
102,1,1,54,904,31,
82,2,1,65,904,31,
83,1,1,66,904,31,
94,2,1,82,901,31,
86,1,1,51,903,31,
129,1,1,60,902,31,
128,2,1,60,902,31,
79,2,1,79,901,31,
125,2,2,47,903,31,
87,2,1,94,904,31,
204,2,1,27,903,31,
212,1,1,29,903,31,
165,2,1,27,903,31,
261,2,1,27,903,31,
59,2,1,37,904,31,
69,1,2,39,904,31,
434,1,1,58,901,31,
83,2,1,77,901,31,
97,2,1,18,903,31,
67,1,1,64,902,31,
64,2,1,61,902,31,
159,2,1,57,901,31,
170,2,1,28,901,31,
189,1,1,75,902,31,
149,2,1,72,902,31,
269,2,1,47,904,31,
287,1,1,46,904,31,
57,1,1,21,903,31,
105,2,1,69,903,31,
113,1,1,51,902,31,
157,1,1,18,902,31,
140,2,1,31,904,31,
12,2,1,43,901,31,
221,2,2,36,903,31,
218,1,2,18,903,31,
233,1,2,58,903,31,
219,2,2,56,903,31,
63,2,1,19,903,31,
94,1,1,42,901,31,
145,2,1,28,902,31,
253,2,1,51,903,31,
217,1,1,55,903,31,
195,1,1,72,903,31,
227,2,1,73,903,31,
93,2,1,24,901,31,
196,2,1,50,901,31,
196,1,1,69,903,31,
241,2,1,55,903,31,
121,1,1,25,904,31,
75,1,1,59,903,31,
74,2,1,66,904,31,
80,1,1,90,901,31,
93,2,1,26,901,31,
90,1,2,30,901,31,
126,1,1,25,901,31,
65,2,1,67,902,31,
96,1,2,67,904,31,
109,1,1,75,904,31,
73,2,1,75,904,31,
71,2,1,26,904,31,
106,1,1,35,901,31,
120,2,1,32,901,31,
166,1,8,24,902,31,
271,1,1,23,902,31,
130,1,1,25,904,31,
172,2,1,35,902,31,
200,1,1,31,902,31,
330,2,2,27,903,31,
541,1,2,59,903,31,
34,1,6,52,903,31,
82,2,1,47,901,31,
81,1,1,49,901,31,
83,2,1,81,904,31,
470,2,1,34,904,31,
667,1,1,37,904,31,
175,1,1,57,903,31,
253,2,1,26,903,31,
113,1,1,54,902,31,
131,2,2,53,901,31,
79,2,1,27,903,31,
219,1,1,78,902,31,
171,2,1,74,902,31,
129,1,1,56,901,31,
147,2,1,56,901,31,
160,1,1,22,901,31,
29,1,1,20,904,31,
58,2,1,90,901,31,
101,1,1,60,902,31,
100,2,1,59,902,31,
77,1,1,82,902,31,
64,2,1,76,902,31,
67,1,6,19,903,31,
21,2,1,18,904,31,
107,1,1,63,904,31,
56,2,1,44,902,31,
58,1,1,44,902,31,
55,1,6,39,901,31,
69,2,6,39,901,31,
58,1,6,71,901,31,
83,2,6,65,901,31,
209,1,1,29,902,31,
164,2,1,52,904,31,
161,1,1,59,903,31,
98,1,1,24,904,31,
82,2,1,24,904,31,
80,2,1,24,903,31,
149,1,1,33,903,31,
116,1,1,60,902,31,
115,2,1,59,902,31,
239,2,1,53,902,31,
210,1,1,61,902,31,
292,1,1,19,902,31,
49,1,2,61,903,31,
115,1,1,56,901,31,
136,2,1,56,901,31,
184,2,1,51,904,31,
134,1,1,52,904,31,
168,2,1,42,904,31,
117,1,1,81,902,31,
100,2,1,81,902,31,
80,2,1,30,904,31,
69,1,1,31,904,31,
103,1,1,50,902,31,
125,2,1,51,902,31,
77,1,6,56,904,31,
123,2,6,54,904,31,
184,1,6,25,904,31,
63,2,6,31,902,31,
51,1,6,41,902,31,
140,1,1,33,902,31,
126,1,1,47,904,31,
127,2,1,20,904,31,
161,2,1,47,904,31,
100,2,1,67,902,31,
105,1,1,69,902,31,
108,2,1,52,901,31,
116,2,2,36,901,31,
87,1,2,36,901,31,
81,2,1,27,904,31,
75,1,1,28,904,31,
53,2,1,30,902,31,
124,1,1,62,902,31,
121,2,1,60,902,31,
85,2,1,64,901,31,
132,1,1,76,904,31,
116,2,1,47,902,31,
4,2,1,22,903,31,
54,2,1,19,903,31,
125,1,1,84,901,31,
79,1,1,81,903,31,
120,1,1,78,902,31,
198,2,1,21,904,31,
310,1,1,23,904,31,
253,2,1,22,904,31,
178,2,1,61,903,31,
80,2,1,90,904,31,
97,2,1,58,901,31,
100,2,1,73,902,31,
106,1,1,66,902,31,
148,2,1,55,901,31,
74,2,2,83,903,31,
103,2,1,50,901,31,
112,2,1,24,901,31,
145,2,1,25,901,31,
135,1,1,39,903,31,
148,2,1,33,903,31,
96,2,1,37,902,31,
99,1,1,38,902,31,
267,1,1,58,901,31,
129,2,2,19,903,31,
61,1,1,68,902,31,
55,2,1,68,902,31,
72,1,1,44,903,31,
98,1,1,63,901,31,
112,2,1,59,901,31,
65,2,1,85,902,31,
94,2,1,89,904,31,
299,1,1,32,904,31,
100,1,1,18,903,31,
164,1,1,22,901,31,
102,1,1,38,902,31,
101,2,1,39,902,31,
67,1,2,81,903,31,
96,1,1,52,902,31,
117,2,1,51,902,31,
120,2,1,54,901,31,
189,2,1,59,901,31,
164,1,1,62,901,31,
107,2,1,56,901,31,
107,1,1,66,901,31,
144,2,1,27,901,31,
228,2,1,68,901,31,
79,2,2,40,903,31,
116,2,2,79,903,31,
95,1,1,73,902,31,
84,2,1,68,902,31,
17,2,1,29,904,31,
95,1,1,35,902,31,
93,2,1,36,902,31,
20,2,1,86,902,31,
206,1,1,66,903,31,
237,2,1,72,903,31,
190,1,9,32,903,31,
71,1,1,25,904,31,
43,2,1,24,904,31,
71,1,1,35,904,31,
60,2,1,69,902,31,
123,2,1,27,901,31,
155,1,1,23,901,31,
218,1,1,30,901,31,
92,2,1,94,901,31,
68,1,1,58,904,31,
54,2,1,54,904,31,
124,2,1,34,904,31,
40,1,1,19,904,31,
80,1,1,21,904,31,
82,2,1,20,904,31,
159,2,1,64,901,31,
112,2,1,60,903,31,
146,2,1,28,903,31,
372,2,1,32,904,31,
101,2,1,20,903,31,
73,1,1,63,901,31,
10,1,2,18,904,31,
122,1,1,48,901,31,
118,2,1,49,901,31,
117,1,1,18,901,31,
113,1,1,58,901,31,
127,2,1,61,901,31,
7,2,1,21,904,31,
54,2,1,83,901,31,
50,1,1,43,904,31,
56,2,1,44,904,31,
91,2,2,51,903,31,
78,1,2,65,903,31,
113,1,2,26,903,31,
113,2,2,50,903,31,
54,2,9,19,903,31,
70,1,2,61,903,31,
88,2,1,56,902,31,
81,1,1,66,902,31,
131,2,1,45,901,31,
129,1,1,46,901,31,
148,1,1,21,901,31,
286,2,2,27,904,31,
98,2,1,80,903,31,
110,1,2,29,901,31,
128,1,1,54,901,31,
99,2,1,53,901,31,
185,1,1,26,901,31,
143,1,1,22,901,31,
101,1,9,23,903,31,
82,2,6,25,903,31,
81,2,1,23,902,31,
106,1,1,33,901,31,
114,2,1,32,901,31,
83,2,6,27,904,31,
126,1,6,28,904,31,
155,2,1,55,901,31,
89,1,6,39,901,31,
129,2,1,34,901,31,
86,1,2,46,901,31,
92,1,1,81,901,31,
65,2,1,82,901,31,
86,1,1,48,901,31,
48,1,2,78,903,31,
86,2,2,75,903,31,
90,2,2,56,903,31,
126,1,2,24,903,31,
74,1,2,19,903,31,
166,1,1,39,904,31,
183,2,1,39,904,31,
173,2,1,32,901,31,
156,1,1,33,901,31,
97,1,1,69,902,31,
91,2,1,70,902,31,
416,2,1,23,904,31,
112,2,1,65,901,31,
127,1,1,66,901,31,
133,2,1,59,902,31,
113,1,1,53,902,31,
153,2,2,26,903,31,
77,1,1,54,901,31,
58,2,1,51,901,31,
281,2,1,22,901,31,
195,2,8,36,903,31,
72,1,1,83,902,31,
62,2,1,81,902,31,
120,1,1,49,902,31,
152,2,1,46,902,31,
113,1,1,68,902,31,
108,2,1,70,902,31,
381,1,1,39,903,31,
284,2,8,24,903,31,
63,1,1,30,904,31,
79,2,1,30,904,31,
116,2,1,65,901,31,
50,2,1,84,904,31,
12,1,1,19,904,31,
96,2,2,77,904,31,
68,2,2,48,903,31,
131,1,2,21,903,31,
73,1,2,18,903,31,
99,1,1,32,901,31,
105,2,1,30,901,31,
86,2,2,84,903,31,
216,2,1,55,902,31,
215,1,1,60,902,31,
6,2,2,19,904,31,
114,2,2,79,903,31,
68,1,1,34,903,31,
97,2,1,38,902,31,
96,1,1,43,902,31,
67,1,9,21,903,31,
84,2,1,22,901,31,
178,1,1,25,901,31,
276,2,1,25,904,31,
29,2,1,54,902,31,
114,1,1,83,902,31,
97,2,1,82,902,31,
166,2,1,60,901,31,
116,1,1,61,901,31,
130,2,1,60,901,31,
99,1,1,44,901,31,
116,2,1,45,901,31,
44,2,1,18,901,31,
128,1,1,54,901,31,
100,2,1,51,901,31,
58,1,1,43,901,31,
54,2,1,50,901,31,
118,2,1,47,901,31,
120,1,1,53,901,31,
27,2,1,87,901,31,
205,1,1,49,903,31,
172,2,1,46,903,31,
117,1,1,21,903,31,
68,2,1,73,901,31,
59,1,1,75,901,31,
74,1,1,83,902,31,
64,2,1,80,902,31,
70,1,2,59,903,31,
78,1,1,45,903,31,
90,2,1,38,903,31,
104,2,1,84,902,31,
118,1,1,85,902,31,
105,1,1,34,903,31,
80,1,6,56,903,31,
81,2,1,56,901,31,
68,1,1,55,901,31,
11,2,1,18,904,31,
121,1,1,26,902,31,
95,2,1,44,904,31,
131,1,1,50,904,31,
76,2,1,57,903,31,
18,2,1,29,903,31,
80,2,1,57,903,31,
72,1,1,62,903,31,
359,2,1,29,902,31,
396,1,1,29,902,31,
216,1,1,42,901,31,
102,1,1,36,902,31,
98,2,1,35,902,31,
136,1,1,58,901,31,
25,1,1,65,902,31,
20,2,1,66,902,31,
66,1,1,40,902,31,
64,2,1,35,902,31,
98,1,1,37,904,31,
77,2,1,69,904,31,
77,2,8,38,904,31,
65,1,8,26,904,31,
121,2,1,60,903,31,
87,2,1,82,904,31,
345,1,1,37,903,31,
99,1,1,75,901,31,
108,2,1,73,901,31,
6,2,1,22,903,31,
79,1,1,21,904,31,
46,2,1,53,901,31,
51,2,1,22,901,31,
192,1,6,29,902,31,
123,1,1,36,901,31,
100,2,1,53,901,31,
126,1,1,50,901,31,
143,1,1,22,901,31,
134,2,1,21,901,31,
140,1,1,20,901,31,
120,1,1,18,901,31,
119,1,1,18,901,31,
112,1,1,28,904,31,
128,2,1,31,904,31,
68,1,1,67,904,31,
66,2,1,59,904,31,
97,1,1,27,904,31,
65,1,1,71,904,31,
62,2,1,80,904,31,
93,1,1,27,904,31,
66,2,1,62,904,31,
9,2,1,20,904,31,
126,2,1,68,904,31,
127,1,1,42,904,31,
121,1,1,29,902,31,
108,2,1,26,902,31,
68,2,1,21,902,31,
86,1,1,69,901,31,
88,1,8,46,903,31,
104,2,1,58,902,31,
206,2,1,31,901,31,
186,1,1,33,901,31,
211,2,1,62,904,31,
98,1,1,63,902,31,
97,2,1,61,902,31,
193,2,1,67,904,31,
159,1,2,66,904,31,
163,2,1,20,904,31,
63,1,1,42,902,31,
63,2,1,41,902,31,
95,1,1,18,902,31,
25,1,1,54,902,31,
30,2,1,53,902,31,
49,1,1,26,902,31,
30,2,1,21,902,31,
90,1,1,61,901,31,
103,1,1,50,903,31,
71,2,1,25,902,31,
59,2,1,26,902,31,
68,1,1,27,902,31,
126,2,1,56,901,31,
109,1,1,60,901,31,
137,1,1,24,901,31,
126,2,1,78,901,31,
77,1,1,73,904,31,
139,2,1,59,903,31,
124,1,1,58,903,31,
137,2,1,26,903,31,
301,2,1,27,902,31,
340,1,1,28,902,31,
12,2,1,82,903,31,
144,2,2,57,904,31,
171,2,2,24,904,31,
219,2,1,69,901,31,
305,1,1,43,901,31,
49,1,1,71,901,31,
40,2,1,71,901,31,
106,1,1,31,901,31,
89,2,1,29,901,31,
125,1,2,53,903,31,
148,2,2,49,903,31,
151,2,1,44,903,31,
201,1,1,46,903,31,
122,1,1,30,902,31,
111,2,1,27,902,31,
103,1,1,52,904,31,
99,2,1,57,904,31,
237,1,1,45,901,31,
51,1,7,48,901,31,
114,2,1,46,901,31,
368,1,1,26,901,31,
551,1,1,27,901,31,
270,2,1,43,903,31,
227,1,1,49,903,31,
78,2,2,47,901,31,
96,1,2,25,901,31,
125,1,2,67,901,31,
75,1,1,68,904,31,
81,2,1,65,904,31,
117,2,1,30,904,31,
37,1,1,55,904,31,
81,1,1,81,904,31,
45,2,1,80,904,31,
93,2,1,26,903,31,
121,2,8,40,904,31,
161,2,8,21,904,31,
64,2,1,63,904,31,
56,1,1,61,904,31,
65,1,1,62,902,31,
66,2,1,63,902,31,
162,1,1,51,904,31,
84,1,1,57,904,31,
96,2,1,41,904,31,
93,1,1,30,901,31,
99,2,1,31,901,31,
122,2,1,37,902,31,
247,2,1,54,902,31,
206,1,1,54,902,31,
134,2,1,84,901,31,
84,1,1,20,904,31,
172,2,1,47,902,31,
154,1,1,51,901,31,
55,2,1,66,904,31,
216,1,2,49,902,31,
171,1,2,65,903,31,
95,1,1,55,901,31,
109,2,1,56,901,31,
122,1,1,51,901,31,
124,2,1,55,901,31,
134,1,1,86,902,31,
116,2,1,80,902,31,
194,1,8,27,904,31,
215,2,8,27,904,31,
327,2,1,36,901,31,
285,1,1,38,901,31,
138,2,1,59,901,31,
63,2,1,59,904,31,
70,2,2,72,903,31,
177,2,1,61,902,31,
174,1,1,64,902,31,
194,2,1,56,904,31,
262,1,1,25,904,31,
200,1,1,56,904,31,
122,2,1,61,902,31,
120,1,1,37,904,31,
120,2,1,29,904,31,
166,2,8,50,904,31,
191,1,8,21,904,31,
365,2,8,20,904,31,
91,2,1,25,903,31,
90,2,1,52,904,31,
49,1,8,50,904,31,
196,1,1,59,901,31,
135,2,6,63,901,31,
123,2,1,54,903,31,
128,1,1,65,901,31,
132,2,1,57,901,31,
326,1,2,42,901,31,
68,2,1,54,903,31,
82,1,1,69,903,31,
129,1,1,65,901,31,
127,2,1,64,901,31,
66,2,1,49,903,31,
73,1,1,55,903,31,
88,1,1,25,903,31,
208,1,1,73,901,31,
182,2,1,72,901,31,
125,2,1,74,901,31,
89,2,1,42,902,31,
109,1,1,49,902,31,
350,2,1,36,902,31,
102,2,1,70,902,31,
113,2,1,51,902,31,
99,1,1,59,902,31,
115,2,1,58,901,31,
98,1,1,57,901,31,
103,2,1,48,901,31,
121,1,1,22,901,31,
161,2,1,19,901,31,
264,2,1,47,904,31,
74,2,1,23,901,31,
75,1,1,23,901,31,
98,1,1,56,901,31,
