PWGTP,SEX,RAC1P,AGEP,PUMA,ST,
97,2,1,87,903,31,
123,1,1,69,901,31,
126,2,1,69,901,31,
108,2,1,38,903,31,
107,1,1,43,903,31,
90,2,1,81,902,31,
121,1,1,42,901,31,
132,2,1,43,901,31,
97,2,1,27,901,31,
118,1,1,27,901,31,
33,1,1,51,901,31,
33,2,1,46,901,31,
115,2,1,30,903,31,
159,2,2,29,903,31,
110,1,1,59,902,31,
112,2,1,33,902,31,
124,1,1,38,902,31,
112,1,1,30,901,31,
90,2,1,29,901,31,
121,1,1,59,901,31,
119,2,1,57,901,31,
113,1,1,91,902,31,
537,1,1,46,902,31,
134,1,1,47,902,31,
131,1,1,44,902,31,
310,2,1,24,901,31,
407,2,1,41,902,31,
233,2,2,19,903,31,
124,2,2,53,901,31,
147,1,1,43,901,31,
161,2,1,44,901,31,
141,1,1,21,901,31,
79,2,2,68,903,31,
162,1,1,34,904,31,
154,2,1,54,903,31,
125,2,1,21,903,31,
126,2,1,21,903,31,
108,2,8,21,902,31,
112,1,1,30,901,31,
86,2,1,21,901,31,
116,1,8,70,904,31,
117,2,8,60,904,31,
114,1,1,44,902,31,
106,2,1,46,902,31,
317,1,1,66,902,31,
336,2,1,52,902,31,
313,1,1,20,902,31,
314,1,1,20,902,31,
108,2,1,63,902,31,
103,1,1,55,901,31,
101,2,1,55,901,31,
95,2,1,26,901,31,
483,1,1,38,903,31,
304,1,1,50,901,31,
300,2,1,49,901,31,
131,1,1,39,904,31,
124,2,1,46,904,31,
159,2,2,52,903,31,
168,1,2,44,903,31,
145,1,1,24,901,31,
156,1,1,23,901,31,
153,1,1,22,901,31,
114,1,1,42,903,31,
101,2,1,48,903,31,
97,2,1,76,903,31,
280,2,2,34,903,31,
109,1,1,38,902,31,
117,2,1,37,902,31,
125,2,1,46,901,31,
166,2,1,40,904,31,
153,1,1,41,904,31,
114,2,1,52,902,31,
109,1,1,53,902,31,
98,1,1,22,902,31,
105,1,1,23,902,31,
102,1,1,21,902,31,
99,2,1,31,902,31,
116,1,1,33,902,31,
163,2,1,44,901,31,
147,1,1,65,901,31,
152,2,1,65,901,31,
157,2,1,32,901,31,
108,1,1,59,902,31,
103,2,1,61,902,31,
110,2,1,47,904,31,
270,2,2,46,903,31,
130,2,1,39,901,31,
123,1,1,38,901,31,
117,1,1,59,903,31,
123,1,1,25,903,31,
123,1,1,18,903,31,
126,1,1,35,903,31,
130,1,1,31,903,31,
126,1,1,28,903,31,
236,2,1,24,901,31,
261,1,1,24,901,31,
260,2,1,23,901,31,
48,2,1,81,903,31,
140,1,8,47,904,31,
87,2,8,21,904,31,
66,2,8,18,904,31,
103,2,8,44,904,31,
27,2,1,85,901,31,
112,1,1,43,904,31,
124,2,1,38,904,31,
73,2,8,52,903,31,
116,1,8,28,903,31,
145,1,1,40,903,31,
112,2,1,34,902,31,
122,1,1,32,904,31,
112,2,1,30,904,31,
123,1,1,26,902,31,
99,2,1,24,902,31,
99,2,2,40,903,31,
93,2,2,18,903,31,
108,1,1,37,902,31,
130,1,1,90,904,31,
107,2,1,88,904,31,
30,1,1,69,901,31,
33,2,1,67,901,31,
151,1,1,33,904,31,
103,2,1,30,904,31,
134,1,1,33,901,31,
106,2,1,29,901,31,
110,2,1,82,904,31,
149,1,1,26,904,31,
126,2,1,24,904,31,
121,2,1,55,902,31,
101,1,1,53,901,31,
110,2,1,54,901,31,
94,1,1,65,901,31,
95,2,1,62,901,31,
118,1,1,54,902,31,
134,1,1,49,901,31,
119,2,1,49,901,31,
136,1,1,19,901,31,
243,2,9,23,901,31,
277,1,8,28,901,31,
112,1,1,36,902,31,
123,2,1,36,902,31,
337,1,1,66,902,31,
110,1,1,38,902,31,
117,2,1,36,902,31,
161,1,1,54,902,31,
174,2,1,53,902,31,
117,2,1,36,901,31,
110,1,1,39,901,31,
194,1,1,44,901,31,
103,2,2,49,903,31,
302,2,2,26,903,31,
140,1,1,50,902,31,
137,2,1,48,902,31,
123,1,6,47,901,31,
130,2,6,46,901,31,
191,1,6,22,901,31,
274,2,2,46,901,31,
92,2,1,89,902,31,
496,1,8,33,904,31,
290,2,8,27,904,31,
126,1,8,60,904,31,
131,2,8,48,904,31,
135,1,8,24,904,31,
290,2,1,83,902,31,
128,2,1,50,901,31,
455,1,1,24,904,31,
482,1,1,22,904,31,
116,2,1,40,902,31,
112,1,1,40,902,31,
108,2,1,31,902,31,
101,1,1,26,901,31,
84,2,1,22,901,31,
112,1,1,26,901,31,
91,2,1,22,901,31,
110,1,1,42,902,31,
117,2,1,38,902,31,
125,1,1,57,901,31,
157,2,2,28,901,31,
90,2,1,27,902,31,
112,1,1,28,902,31,
161,1,1,47,902,31,
136,2,1,47,902,31,
326,1,1,38,902,31,
303,2,1,33,902,31,
126,1,1,35,904,31,
101,2,1,32,902,31,
320,2,8,23,904,31,
386,1,8,23,904,31,
172,1,1,47,902,31,
95,1,1,66,901,31,
304,2,1,31,904,31,
131,2,1,30,902,31,
102,1,1,39,902,31,
112,2,1,36,902,31,
100,1,1,24,902,31,
288,2,2,43,903,31,
156,1,2,75,903,31,
79,2,2,70,903,31,
95,2,2,76,904,31,
128,2,1,84,904,31,
121,2,1,21,901,31,
341,2,2,54,903,31,
462,2,2,20,903,31,
106,1,1,60,904,31,
112,1,1,44,903,31,
110,2,1,51,903,31,
130,1,2,67,902,31,
106,2,2,64,902,31,
110,2,1,22,904,31,
130,1,1,23,904,31,
59,1,1,54,904,31,
105,2,1,55,904,31,
66,2,1,19,904,31,
273,2,2,47,901,31,
372,2,1,23,901,31,
430,1,1,24,901,31,
125,1,1,47,902,31,
139,1,1,40,901,31,
130,2,1,34,901,31,
94,1,1,95,901,31,
366,1,1,37,902,31,
404,1,1,34,902,31,
121,1,1,19,903,31,
123,1,1,19,903,31,
33,2,1,65,901,31,
38,1,1,33,901,31,
35,1,1,31,901,31,
106,1,1,41,901,31,
98,1,1,41,902,31,
108,2,1,42,902,31,
180,2,2,24,904,31,
134,1,1,25,904,31,
116,2,1,41,902,31,
120,1,1,47,902,31,
112,1,1,81,901,31,
91,2,1,82,901,31,
158,2,1,40,903,31,
103,2,1,77,901,31,
61,1,1,42,904,31,
107,1,1,60,902,31,
103,2,1,62,902,31,
105,1,1,24,902,31,
114,2,1,53,901,31,
119,1,1,48,901,31,
88,2,1,95,901,31,
128,1,1,74,903,31,
131,1,1,46,903,31,
110,1,1,67,903,31,
119,2,6,67,903,31,
36,1,1,47,901,31,
31,2,1,47,901,31,
440,2,1,67,904,31,
429,1,1,70,904,31,
168,2,1,42,904,31,
162,1,1,34,904,31,
404,2,1,30,901,31,
457,1,1,30,901,31,
121,1,1,32,903,31,
133,1,2,57,903,31,
119,2,2,55,903,31,
156,2,1,51,902,31,
150,1,1,53,902,31,
103,1,1,84,903,31,
79,2,1,82,903,31,
99,1,1,57,901,31,
88,2,1,26,901,31,
147,2,9,30,904,31,
231,1,9,48,904,31,
112,2,1,39,901,31,
99,1,1,53,901,31,
125,2,1,23,903,31,
121,1,1,59,901,31,
119,2,1,57,901,31,
116,1,1,23,901,31,
104,1,1,19,903,31,
139,2,9,78,903,31,
91,2,9,39,904,31,
185,1,1,81,904,31,
106,2,1,74,902,31,
113,1,1,76,902,31,
63,1,2,23,904,31,
105,1,1,42,904,31,
114,2,1,72,904,31,
146,1,1,69,903,31,
235,1,1,30,901,31,
156,2,1,31,901,31,
104,2,1,64,902,31,
109,1,1,66,902,31,
82,2,2,89,903,31,
103,2,1,56,902,31,
110,1,1,63,902,31,
142,2,1,32,904,31,
151,1,1,29,904,31,
97,2,1,33,901,31,
112,1,1,26,901,31,
92,2,1,25,901,31,
125,1,1,34,901,31,
134,2,1,36,901,31,
92,2,1,76,901,31,
124,2,1,41,903,31,
132,2,1,41,903,31,
89,2,1,77,904,31,
119,1,1,60,904,31,
118,1,1,21,901,31,
150,2,1,39,901,31,
138,1,1,37,901,31,
99,2,1,56,902,31,
62,1,8,27,904,31,
116,1,1,31,901,31,
106,2,1,31,901,31,
109,1,1,56,902,31,
103,2,1,55,902,31,
112,1,1,30,904,31,
106,2,1,30,904,31,
119,2,1,52,904,31,
106,2,1,57,901,31,
121,1,1,29,901,31,
112,1,1,62,901,31,
117,2,1,65,901,31,
71,2,1,75,903,31,
110,2,1,49,902,31,
103,2,1,30,902,31,
112,1,8,36,903,31,
81,2,2,36,903,31,
109,1,1,43,902,31,
101,2,1,45,902,31,
113,2,1,42,903,31,
112,1,1,44,903,31,
132,2,1,40,902,31,
196,1,1,55,903,31,
112,1,1,76,902,31,
88,2,1,76,902,31,
112,1,1,88,901,31,
123,1,1,31,901,31,
104,2,1,59,901,31,
121,1,1,42,901,31,
135,2,1,38,901,31,
114,1,1,63,901,31,
110,2,1,62,901,31,
103,2,1,89,904,31,
116,1,1,59,902,31,
110,2,1,55,902,31,
101,2,1,71,903,31,
271,2,2,42,903,31,
122,1,1,47,902,31,
106,2,1,47,902,31,
167,2,1,42,902,31,
160,1,1,42,902,31,
169,2,1,18,902,31,
121,1,1,40,903,31,
133,1,1,67,904,31,
137,2,1,67,904,31,
99,2,1,63,903,31,
116,1,1,61,902,31,
112,2,1,61,902,31,
112,2,9,41,903,31,
170,1,1,47,903,31,
161,1,1,45,902,31,
139,2,1,45,902,31,
161,1,1,18,902,31,
118,1,1,54,902,31,
134,1,1,45,902,31,
132,2,1,42,902,31,
286,1,1,22,902,31,
320,2,1,18,902,31,
111,1,1,81,902,31,
90,2,1,79,902,31,
103,2,1,88,902,31,
441,2,1,22,902,31,
315,1,2,39,903,31,
319,1,1,40,902,31,
345,2,1,35,902,31,
108,2,1,47,901,31,
112,1,1,38,901,31,
115,1,1,45,901,31,
100,2,1,45,901,31,
93,2,1,20,901,31,
115,2,1,18,901,31,
126,1,2,63,903,31,
75,2,2,69,903,31,
90,2,1,91,902,31,
93,1,1,22,901,31,
105,2,1,19,901,31,
114,1,1,61,901,31,
182,1,1,46,901,31,
136,2,1,34,902,31,
101,2,1,46,902,31,
107,1,1,50,902,31,
112,2,1,42,902,31,
107,1,1,39,902,31,
130,2,1,43,902,31,
118,1,1,51,902,31,
95,2,1,87,904,31,
116,1,1,37,902,31,
108,2,1,34,902,31,
118,1,1,73,904,31,
108,2,1,66,901,31,
154,1,1,80,902,31,
147,2,1,69,902,31,
361,1,1,49,904,31,
281,1,8,28,904,31,
198,1,8,52,904,31,
322,2,8,31,904,31,
108,1,1,54,901,31,
109,2,1,55,901,31,
135,1,1,44,903,31,
138,2,9,28,904,31,
178,1,1,31,904,31,
149,1,8,46,903,31,
129,1,1,48,901,31,
115,2,1,47,901,31,
107,1,1,60,902,31,
114,2,1,52,902,31,
120,1,1,29,902,31,
115,2,1,30,902,31,
123,1,1,67,904,31,
126,2,1,61,904,31,
107,1,1,60,903,31,
141,1,1,45,901,31,
129,2,8,44,904,31,
176,1,8,48,904,31,
37,1,1,39,901,31,
35,2,1,33,901,31,
118,1,1,47,902,31,
101,2,1,48,902,31,
105,1,1,23,902,31,
134,2,1,31,901,31,
124,1,2,31,901,31,
163,1,1,46,902,31,
138,2,1,49,902,31,
121,1,6,45,901,31,
128,2,6,45,901,31,
114,1,1,69,904,31,
115,2,1,61,904,31,
124,2,1,46,904,31,
126,2,1,71,904,31,
121,1,1,72,904,31,
121,1,1,34,902,31,
125,2,1,36,902,31,
145,2,1,26,904,31,
119,1,1,84,904,31,
98,2,1,80,904,31,
112,1,1,20,904,31,
116,1,1,28,903,31,
93,2,1,26,903,31,
109,1,1,38,902,31,
118,2,1,37,902,31,
435,2,1,28,904,31,
524,2,1,30,904,31,
110,1,1,28,901,31,
323,1,1,43,901,31,
357,2,1,41,901,31,
123,2,1,44,902,31,
114,1,1,51,902,31,
62,1,1,31,904,31,
135,1,1,47,903,31,
110,2,1,47,903,31,
119,1,1,24,903,31,
120,1,1,63,902,31,
114,2,1,61,902,31,
316,2,8,40,904,31,
341,1,8,38,904,31,
113,2,1,40,901,31,
108,1,1,41,901,31,
106,1,1,61,901,31,
101,2,1,61,901,31,
103,2,1,49,903,31,
95,2,1,20,903,31,
154,2,2,20,903,31,
119,1,1,25,901,31,
103,2,1,22,901,31,
141,1,1,47,902,31,
134,2,1,74,902,31,
110,2,1,58,904,31,
110,1,1,57,904,31,
72,2,1,19,904,31,
60,1,1,48,903,31,
356,1,1,37,904,31,
377,1,1,37,904,31,
128,1,1,56,902,31,
88,2,1,29,902,31,
113,1,1,34,902,31,
108,1,1,22,904,31,
105,2,1,22,904,31,
126,1,2,53,903,31,
96,1,1,50,901,31,
108,2,1,52,901,31,
106,2,2,44,903,31,
100,2,1,61,904,31,
103,1,1,57,904,31,
86,2,2,41,903,31,
102,1,1,36,902,31,
97,2,1,34,902,31,
131,2,1,74,904,31,
427,2,2,22,903,31,
466,1,2,21,903,31,
430,1,1,37,901,31,
114,1,1,23,903,31,
112,1,1,41,901,31,
94,2,1,85,904,31,
114,2,1,66,902,31,
71,2,2,73,903,31,
182,1,2,48,903,31,
126,1,2,19,903,31,
125,1,1,49,901,31,
108,2,1,49,901,31,
150,2,1,54,901,31,
121,1,1,57,902,31,
114,2,1,55,902,31,
33,1,1,55,901,31,
35,2,1,54,901,31,
35,1,1,54,901,31,
107,1,1,61,901,31,
151,1,1,62,904,31,
159,2,1,64,904,31,
141,1,1,48,904,31,
64,1,1,51,904,31,
62,1,1,50,904,31,
106,1,1,60,901,31,
101,2,1,59,901,31,
121,1,1,30,901,31,
110,2,1,48,904,31,
121,1,1,55,901,31,
128,2,1,53,901,31,
132,2,1,18,901,31,
121,1,1,25,902,31,
96,2,1,24,902,31,
132,1,1,46,901,31,
115,2,1,46,901,31,
105,1,1,59,902,31,
102,2,1,61,902,31,
325,2,1,85,904,31,
107,1,1,57,901,31,
102,1,1,39,901,31,
113,2,1,35,901,31,
89,2,1,89,901,31,
120,1,1,45,902,31,
118,2,1,42,902,31,
120,1,1,18,902,31,
354,1,1,42,903,31,
368,2,1,40,903,31,
375,1,1,53,903,31,
424,1,1,45,903,31,
408,1,1,30,903,31,
117,1,1,42,903,31,
404,2,8,35,904,31,
102,1,1,51,902,31,
98,2,1,48,902,31,
105,1,1,41,901,31,
114,2,1,38,901,31,
89,2,1,77,904,31,
112,1,1,83,904,31,
156,1,1,32,904,31,
145,2,1,34,904,31,
282,2,1,34,901,31,
318,1,1,34,901,31,
108,2,1,55,903,31,
99,2,1,76,903,31,
117,2,1,38,901,31,
110,1,1,41,901,31,
84,2,2,42,903,31,
121,1,2,18,903,31,
108,1,1,52,904,31,
119,2,1,52,904,31,
123,2,1,18,904,31,
107,1,1,67,902,31,
107,2,1,63,902,31,
124,1,8,43,904,31,
101,1,1,62,901,31,
99,2,1,60,901,31,
99,1,1,22,901,31,
107,1,1,31,902,31,
111,2,1,51,901,31,
103,1,1,51,901,31,
101,2,1,49,902,31,
77,2,1,21,901,31,
84,1,1,23,901,31,
151,1,1,50,904,31,
167,1,1,43,904,31,
95,2,1,56,901,31,
98,1,1,57,901,31,
96,2,1,34,903,31,
95,1,2,33,903,31,
112,1,1,26,901,31,
105,1,1,60,901,31,
104,2,1,59,901,31,
97,2,2,45,903,31,
88,2,2,67,903,31,
234,2,1,22,901,31,
247,2,1,22,901,31,
124,1,9,45,903,31,
95,2,1,48,903,31,
121,1,1,56,901,31,
128,2,1,50,901,31,
100,1,1,50,903,31,
106,2,1,43,903,31,
523,2,1,89,904,31,
158,1,1,45,901,31,
137,2,1,45,901,31,
153,1,1,59,904,31,
133,1,1,58,903,31,
128,2,1,55,903,31,
107,1,1,61,902,31,
105,2,1,62,902,31,
38,1,1,40,901,31,
35,2,1,33,901,31,
87,2,2,38,904,31,
119,1,2,37,903,31,
103,1,1,25,903,31,
79,2,1,24,903,31,
123,1,1,46,903,31,
117,2,1,44,903,31,
106,1,1,65,901,31,
104,2,1,61,901,31,
114,2,1,55,904,31,
172,1,1,31,904,31,
95,2,1,71,903,31,
101,1,1,74,903,31,
145,1,1,30,901,31,
117,2,1,26,901,31,
150,1,1,27,901,31,
131,2,1,54,904,31,
105,2,1,21,904,31,
336,1,1,37,902,31,
352,1,1,28,902,31,
187,2,6,28,901,31,
114,2,2,57,903,31,
108,2,1,67,902,31,
114,2,1,66,902,31,
523,2,1,88,904,31,
111,1,1,70,903,31,
108,2,1,69,903,31,
103,1,1,50,901,31,
115,2,1,50,901,31,
103,1,1,20,901,31,
117,2,1,18,901,31,
104,1,1,53,902,31,
112,2,1,54,902,31,
119,1,1,33,904,31,
119,2,1,54,902,31,
103,1,1,38,904,31,
115,2,1,40,904,31,
62,1,1,24,904,31,
117,2,1,29,901,31,
145,1,1,28,901,31,
99,2,1,34,902,31,
110,1,1,36,902,31,
117,2,1,19,902,31,
112,2,1,47,902,31,
136,1,1,49,902,31,
118,1,1,22,902,31,
134,1,1,18,902,31,
122,2,1,37,901,31,
136,2,1,35,902,31,
125,1,1,48,902,31,
109,2,1,45,902,31,
105,2,2,49,904,31,
59,1,2,48,903,31,
451,2,1,56,904,31,
114,2,1,52,902,31,
113,2,1,48,901,31,
123,1,1,43,901,31,
114,2,1,45,901,31,
134,1,1,48,901,31,
110,2,1,74,902,31,
108,2,1,68,904,31,
116,2,1,18,903,31,
110,2,1,70,904,31,
121,1,1,49,903,31,
99,2,1,45,903,31,
107,1,1,42,902,31,
114,2,1,41,902,31,
171,1,1,43,904,31,
191,2,1,44,904,31,
185,1,1,18,904,31,
119,1,1,25,903,31,
93,2,1,30,901,31,
106,1,1,34,901,31,
105,2,1,28,904,31,
475,2,2,20,904,31,
108,2,1,49,904,31,
124,1,1,46,904,31,
360,1,1,29,901,31,
306,2,1,29,901,31,
109,1,1,59,904,31,
110,2,1,58,904,31,
36,1,1,48,902,31,
31,2,1,45,902,31,
105,1,1,54,901,31,
117,2,1,54,901,31,
127,1,1,33,901,31,
100,2,1,21,901,31,
322,1,1,26,904,31,
104,2,2,57,903,31,
158,2,1,51,904,31,
312,1,1,54,901,31,
309,2,1,34,901,31,
168,1,1,46,903,31,
160,2,1,42,903,31,
88,2,2,49,903,31,
165,1,2,21,903,31,
119,2,1,62,901,31,
327,1,9,58,904,31,
315,2,1,50,904,31,
105,1,1,60,901,31,
117,2,1,43,901,31,
114,2,1,55,902,31,
122,1,1,59,902,31,
121,2,1,68,901,31,
139,2,1,41,901,31,
79,2,9,35,903,31,
105,1,2,36,903,31,
105,1,1,71,901,31,
110,2,1,69,901,31,
119,2,1,87,904,31,
86,2,2,69,903,31,
142,1,2,42,903,31,
114,1,1,61,903,31,
106,2,1,62,903,31,
126,1,1,59,903,31,
130,2,1,28,903,31,
168,1,1,28,903,31,
93,2,1,26,901,31,
101,2,1,53,903,31,
107,1,1,55,903,31,
112,1,8,57,904,31,
122,2,1,54,904,31,
178,1,1,30,904,31,
160,2,2,69,903,31,
108,2,1,25,901,31,
140,1,1,70,901,31,
143,2,1,68,901,31,
172,2,1,58,901,31,
156,1,1,41,903,31,
163,2,1,39,903,31,
163,1,1,49,902,31,
140,2,1,45,902,31,
150,2,1,50,904,31,
133,2,1,31,904,31,
334,2,1,46,902,31,
370,1,1,39,902,31,
92,2,1,57,901,31,
99,1,1,60,901,31,
108,2,1,95,904,31,
104,2,1,66,901,31,
112,1,1,76,901,31,
99,1,1,51,901,31,
97,2,1,49,901,31,
102,2,1,76,901,31,
132,1,1,40,901,31,
90,2,2,32,903,31,
98,1,2,32,903,31,
98,1,1,83,904,31,
137,2,1,54,903,31,
142,1,2,52,903,31,
116,2,2,81,903,31,
119,2,2,44,903,31,
87,2,1,77,902,31,
116,1,1,82,902,31,
108,1,1,58,901,31,
104,2,1,49,901,31,
119,2,1,18,901,31,
202,2,2,42,903,31,
296,1,2,55,903,31,
35,2,1,51,901,31,
33,1,1,51,901,31,
121,1,1,67,902,31,
129,2,1,53,902,31,
103,1,1,53,902,31,
112,2,1,54,902,31,
92,2,1,22,902,31,
109,1,1,56,903,31,
101,2,1,56,903,31,
128,1,1,31,903,31,
114,1,1,71,904,31,
119,2,1,71,904,31,
513,1,1,36,902,31,
108,1,1,31,901,31,
99,2,1,30,901,31,
98,2,1,19,903,31,
112,2,1,53,904,31,
103,1,1,50,904,31,
379,2,1,25,904,31,
487,1,1,41,904,31,
117,1,1,66,901,31,
116,2,1,58,901,31,
138,1,1,31,901,31,
117,2,1,76,904,31,
121,1,1,70,901,31,
124,2,1,71,904,31,
108,1,1,38,901,31,
121,1,1,76,901,31,
113,2,1,71,901,31,
88,1,1,21,904,31,
86,2,1,76,901,31,
123,1,1,49,901,31,
91,2,1,34,903,31,
103,1,9,35,903,31,
112,1,1,25,901,31,
113,2,1,56,904,31,
121,1,1,26,904,31,
131,2,1,51,904,31,
265,1,1,27,904,31,
240,2,1,25,904,31,
101,2,1,79,902,31,
105,1,1,44,901,31,
149,1,1,58,902,31,
143,2,1,58,902,31,
2,2,1,28,903,31,
116,2,1,44,901,31,
156,1,1,24,902,31,
142,2,1,22,902,31,
125,1,1,47,904,31,
122,2,1,68,904,31,
124,1,1,69,904,31,
134,1,1,47,902,31,
114,2,1,47,902,31,
120,1,1,20,902,31,
132,2,1,18,902,31,
148,2,1,88,901,31,
146,2,2,24,901,31,
108,1,1,24,901,31,
138,1,1,52,901,31,
152,2,1,52,901,31,
125,1,1,78,901,31,
99,2,1,76,901,31,
125,1,1,56,904,31,
135,2,1,54,904,31,
222,2,2,35,904,31,
132,1,1,48,901,31,
115,2,1,46,901,31,
101,1,1,65,901,31,
102,2,1,62,901,31,
231,2,2,30,903,31,
298,1,2,44,903,31,
161,1,1,49,901,31,
139,2,1,47,901,31,
112,1,1,76,902,31,
105,2,1,74,902,31,
95,2,1,22,902,31,
413,2,9,27,902,31,
105,1,1,68,902,31,
108,2,1,66,902,31,
100,1,1,26,902,31,
92,2,1,27,902,31,
125,2,1,26,901,31,
123,2,1,81,902,31,
163,1,1,61,902,31,
107,1,1,45,902,31,
105,2,1,43,902,31,
109,1,1,56,902,31,
115,2,1,54,902,31,
277,1,9,27,901,31,
137,2,1,25,901,31,
81,2,2,65,903,31,
121,2,1,60,902,31,
145,1,1,59,901,31,
155,2,1,52,901,31,
158,1,1,26,901,31,
397,1,1,43,904,31,
103,1,1,25,901,31,
108,1,1,26,901,31,
108,2,1,18,901,31,
103,2,1,64,902,31,
133,2,1,38,904,31,
344,2,1,39,901,31,
373,2,1,21,902,31,
107,2,1,59,902,31,
115,1,1,51,901,31,
126,2,1,53,901,31,
106,2,1,24,901,31,
123,2,1,44,901,31,
395,2,1,38,902,31,
323,2,1,22,902,31,
400,2,1,44,902,31,
74,1,1,85,903,31,
147,1,1,73,904,31,
155,2,1,65,904,31,
96,2,1,47,904,31,
115,1,1,49,904,31,
152,2,1,61,903,31,
114,1,1,48,902,31,
96,2,1,46,902,31,
135,1,1,85,904,31,
89,1,1,20,904,31,
131,1,1,47,904,31,
143,1,1,60,901,31,
141,2,1,60,901,31,
115,2,1,38,901,31,
112,1,1,34,901,31,
137,2,1,60,901,31,
96,1,1,44,901,31,
101,2,1,51,901,31,
93,1,1,20,901,31,
88,2,1,26,903,31,
108,1,1,84,901,31,
88,2,1,89,901,31,
84,2,1,24,902,31,
105,1,1,25,902,31,
278,2,2,33,901,31,
81,2,1,87,901,31,
103,1,1,88,901,31,
62,1,1,31,904,31,
93,2,1,33,901,31,
107,1,1,37,901,31,
119,1,1,26,904,31,
116,1,1,62,902,31,
110,2,1,56,902,31,
243,1,1,23,901,31,
228,2,1,22,901,31,
99,1,1,38,901,31,
93,2,1,34,901,31,
128,1,1,37,903,31,
142,1,1,45,903,31,
167,2,1,70,902,31,
110,1,1,58,902,31,
104,2,1,58,902,31,
107,1,1,22,902,31,
105,1,1,38,904,31,
117,2,1,38,904,31,
150,1,1,31,901,31,
152,1,1,27,901,31,
88,2,2,35,903,31,
93,1,2,41,902,31,
103,2,1,40,902,31,
111,1,2,19,902,31,
141,1,1,45,901,31,
101,2,1,47,901,31,
62,1,1,43,904,31,
313,2,1,95,903,31,
101,1,1,69,901,31,
105,2,1,66,901,31,
169,1,2,26,901,31,
178,1,2,27,901,31,
97,2,2,32,903,31,
125,2,2,55,901,31,
135,2,2,62,901,31,
85,2,2,24,904,31,
94,1,2,25,904,31,
303,1,1,23,904,31,
515,1,1,25,903,31,
422,2,1,23,903,31,
420,2,1,23,903,31,
103,1,1,36,902,31,
92,2,1,34,902,31,
96,1,1,26,901,31,
82,2,1,23,901,31,
120,1,1,58,902,31,
112,2,1,46,902,31,
97,1,1,70,901,31,
95,2,1,64,901,31,
138,1,6,31,901,31,
225,2,6,30,901,31,
103,2,1,75,902,31,
126,2,1,48,902,31,
123,1,1,45,901,31,
108,2,1,49,901,31,
125,1,1,19,901,31,
36,1,1,81,902,31,
28,2,1,77,902,31,
170,1,1,27,902,31,
129,2,1,83,904,31,
110,1,1,25,904,31,
96,2,1,26,904,31,
152,1,1,51,902,31,
165,2,1,51,902,31,
151,1,1,23,902,31,
154,1,1,20,902,31,
126,1,1,38,904,31,
106,1,1,41,901,31,
152,1,1,43,902,31,
165,2,1,40,902,31,
88,2,1,31,901,31,
140,1,1,33,901,31,
98,1,1,27,902,31,
81,2,1,25,902,31,
105,1,1,59,903,31,
104,2,1,50,903,31,
99,2,1,30,903,31,
114,1,1,27,903,31,
165,2,1,37,901,31,
112,2,1,50,904,31,
115,1,2,33,903,31,
106,2,1,45,901,31,
125,1,1,45,901,31,
126,2,1,19,901,31,
62,1,2,31,904,31,
158,1,1,36,901,31,
174,2,1,38,901,31,
95,2,9,63,904,31,
104,1,1,31,901,31,
95,2,1,32,901,31,
112,1,1,70,901,31,
116,2,1,72,901,31,
107,1,1,61,902,31,
112,2,1,53,902,31,
128,1,1,25,901,31,
105,2,1,24,901,31,
115,1,2,60,901,31,
106,2,2,56,901,31,
33,2,1,71,901,31,
141,2,1,53,901,31,
114,2,1,36,903,31,
116,2,1,37,903,31,
117,2,1,55,904,31,
98,2,1,22,904,31,
103,2,1,29,904,31,
101,2,1,56,902,31,
109,1,1,63,902,31,
105,1,1,23,902,31,
134,1,1,48,902,31,
154,2,6,45,902,31,
230,1,6,18,902,31,
132,2,1,19,902,31,
452,1,1,51,904,31,
99,2,1,48,902,31,
110,1,1,42,902,31,
118,1,1,18,902,31,
117,2,1,61,901,31,
175,2,1,59,904,31,
137,1,1,49,904,31,
126,2,1,60,904,31,
112,2,1,24,904,31,
115,2,1,22,904,31,
116,1,1,61,902,31,
112,2,1,62,902,31,
105,2,1,69,902,31,
90,1,9,30,902,31,
96,2,1,30,902,31,
99,2,1,25,903,31,
128,1,1,26,903,31,
220,2,1,25,903,31,
299,1,1,30,903,31,
97,2,1,70,902,31,
106,2,1,68,902,31,
147,2,1,56,904,31,
109,1,1,56,902,31,
103,2,1,56,902,31,
160,1,1,32,903,31,
136,2,1,34,903,31,
387,2,1,59,903,31,
103,2,1,60,904,31,
96,1,1,38,902,31,
103,2,1,38,902,31,
90,2,1,80,901,31,
108,2,1,53,901,31,
99,1,1,54,901,31,
116,1,1,31,901,31,
121,1,1,47,901,31,
114,2,1,48,904,31,
131,1,1,49,904,31,
107,1,1,28,902,31,
101,2,1,32,902,31,
100,1,1,65,902,31,
99,2,1,62,902,31,
152,1,1,26,902,31,
108,2,1,49,902,31,
58,1,2,25,903,31,
101,2,1,55,902,31,
118,1,8,39,904,31,
108,2,8,30,904,31,
161,2,2,81,903,31,
94,1,1,70,902,31,
94,2,1,68,902,31,
114,2,1,56,904,31,
110,1,1,59,902,31,
103,2,1,59,902,31,
103,1,1,66,903,31,
96,2,1,62,903,31,
124,1,1,46,903,31,
353,2,1,52,904,31,
336,1,1,57,904,31,
104,2,1,63,902,31,
99,2,1,95,902,31,
123,1,1,49,902,31,
