PWGTP,SEX,RAC1P,AGEP,PUMA,ST,
101,1,1,22,902,31,
110,2,1,42,901,31,
127,2,1,39,903,31,
85,2,1,62,901,31,
84,2,1,30,904,31,
131,2,1,28,901,31,
133,1,1,28,901,31,
128,2,1,71,902,31,
163,1,1,73,902,31,
166,2,1,72,902,31,
117,1,1,51,902,31,
93,2,1,50,902,31,
109,1,1,58,904,31,
110,2,1,56,904,31,
117,2,1,18,903,31,
107,1,1,46,901,31,
130,2,1,46,901,31,
107,2,1,31,903,31,
113,1,1,27,903,31,
82,1,1,62,904,31,
88,1,1,55,904,31,
152,2,1,85,902,31,
89,2,1,86,901,31,
102,1,1,44,904,31,
127,2,1,44,904,31,
131,2,1,54,904,31,
104,1,1,46,904,31,
132,1,1,44,904,31,
165,1,1,18,904,31,
81,2,1,55,904,31,
289,1,1,62,902,31,
266,2,1,57,902,31,
144,2,1,90,901,31,
125,2,1,35,903,31,
111,1,1,20,903,31,
92,1,7,42,902,31,
92,2,7,27,902,31,
107,1,2,49,903,31,
110,2,2,52,903,31,
139,1,2,23,903,31,
309,2,1,28,901,31,
124,2,1,72,904,31,
115,1,1,44,901,31,
118,2,1,42,901,31,
89,2,1,59,902,31,
123,1,1,58,902,31,
113,2,1,58,902,31,
170,2,2,76,903,31,
125,2,1,26,903,31,
65,2,2,78,903,31,
157,2,2,42,903,31,
100,1,1,37,902,31,
142,2,1,34,902,31,
143,1,1,28,902,31,
196,1,2,49,904,31,
88,1,1,34,901,31,
101,2,1,29,901,31,
98,1,1,57,902,31,
90,2,1,60,902,31,
90,2,1,68,904,31,
192,1,1,21,904,31,
128,1,1,72,902,31,
124,1,1,32,902,31,
657,1,1,32,903,31,
417,2,1,36,903,31,
115,1,1,65,902,31,
84,2,1,64,902,31,
111,1,1,62,902,31,
139,2,1,69,902,31,
339,2,1,22,901,31,
242,1,1,19,901,31,
70,1,1,23,902,31,
89,2,1,22,902,31,
217,1,1,23,902,31,
122,1,1,46,902,31,
126,2,1,43,902,31,
104,1,1,56,902,31,
116,2,1,53,902,31,
129,1,1,53,902,31,
142,2,1,29,902,31,
128,1,1,25,902,31,
114,2,1,36,904,31,
86,1,1,23,902,31,
127,1,1,23,902,31,
118,2,1,89,904,31,
108,1,1,28,904,31,
100,2,1,26,904,31,
73,1,2,21,903,31,
105,1,1,84,903,31,
170,2,1,74,903,31,
255,2,1,30,904,31,
96,2,1,68,901,31,
446,1,1,43,902,31,
426,2,1,51,902,31,
125,1,1,68,901,31,
119,2,1,68,901,31,
333,2,1,50,903,31,
300,1,1,51,903,31,
104,1,1,42,901,31,
107,2,1,42,901,31,
109,1,1,26,903,31,
67,2,9,19,903,31,
109,1,1,29,901,31,
172,1,1,27,901,31,
103,1,1,74,904,31,
117,1,1,48,902,31,
105,2,1,49,902,31,
160,2,1,30,902,31,
145,1,1,28,902,31,
157,2,8,35,903,31,
133,1,1,39,903,31,
100,2,1,65,901,31,
133,2,1,60,901,31,
184,1,1,54,901,31,
141,2,1,74,904,31,
129,2,1,49,901,31,
179,2,1,76,901,31,
106,1,1,38,902,31,
112,2,1,39,902,31,
125,1,1,83,901,31,
116,1,1,31,904,31,
121,2,1,25,902,31,
40,2,1,40,902,31,
56,2,1,38,902,31,
152,1,1,88,902,31,
141,2,1,87,902,31,
83,2,1,58,901,31,
90,1,1,56,901,31,
100,2,1,27,902,31,
90,1,1,25,902,31,
71,2,1,63,904,31,
98,1,1,68,904,31,
95,1,1,27,902,31,
104,2,1,25,902,31,
87,1,1,62,904,31,
211,2,1,46,903,31,
223,1,1,37,903,31,
124,2,1,45,902,31,
118,1,1,59,902,31,
451,2,1,25,903,31,
97,1,2,62,903,31,
121,2,1,53,904,31,
229,1,1,53,904,31,
105,2,1,69,901,31,
105,2,1,73,901,31,
89,1,2,47,903,31,
79,2,1,59,903,31,
89,2,1,56,901,31,
89,1,1,49,904,31,
127,2,1,49,904,31,
231,2,1,20,904,31,
90,2,1,63,902,31,
126,2,1,31,901,31,
99,1,1,34,901,31,
84,2,1,62,901,31,
88,1,1,45,901,31,
94,2,1,44,901,31,
68,1,1,19,901,31,
102,2,1,80,902,31,
245,2,2,48,904,31,
332,1,1,87,901,31,
117,1,1,81,902,31,
126,2,1,67,902,31,
96,1,1,79,902,31,
104,2,1,74,902,31,
146,2,1,53,901,31,
112,1,1,56,901,31,
88,1,1,47,901,31,
107,2,1,46,901,31,
104,2,1,18,901,31,
423,2,1,72,902,31,
109,1,1,68,904,31,
146,2,1,66,904,31,
116,1,1,51,901,31,
115,2,1,51,901,31,
156,2,1,20,901,31,
376,2,1,71,904,31,
112,1,1,54,901,31,
113,2,1,54,901,31,
108,1,1,49,902,31,
98,2,1,46,902,31,
131,2,1,32,901,31,
104,1,1,32,901,31,
147,2,1,54,903,31,
132,1,1,51,903,31,
144,2,1,78,903,31,
94,1,1,49,901,31,
114,2,1,47,901,31,
93,2,1,31,904,31,
81,1,1,56,902,31,
91,2,1,52,902,31,
274,2,2,31,903,31,
422,1,2,35,903,31,
104,2,1,67,901,31,
107,1,1,81,902,31,
99,2,1,77,902,31,
118,1,1,34,904,31,
137,2,1,33,904,31,
77,2,1,83,904,31,
132,2,1,59,901,31,
100,2,1,44,901,31,
88,1,1,56,901,31,
155,2,1,41,904,31,
129,1,1,57,904,31,
94,1,2,56,903,31,
106,2,2,52,903,31,
128,1,2,60,903,31,
137,1,1,40,901,31,
144,2,1,34,901,31,
116,1,1,65,903,31,
94,1,1,20,903,31,
97,1,1,59,901,31,
89,2,1,59,901,31,
91,1,1,45,903,31,
175,2,1,43,901,31,
162,1,1,45,901,31,
116,2,1,29,904,31,
206,1,1,31,904,31,
317,1,2,50,903,31,
115,2,1,66,903,31,
119,1,1,61,903,31,
110,1,1,54,901,31,
113,2,1,51,901,31,
259,2,1,34,902,31,
283,1,1,40,902,31,
123,1,1,39,902,31,
280,1,6,61,902,31,
280,2,6,57,902,31,
104,1,1,45,902,31,
94,2,1,45,902,31,
112,1,1,28,904,31,
78,2,1,56,904,31,
156,2,1,39,901,31,
146,1,1,41,901,31,
262,1,1,40,904,31,
107,2,2,39,903,31,
106,2,1,60,903,31,
110,1,1,60,903,31,
84,1,2,58,904,31,
81,2,2,34,902,31,
132,1,1,65,902,31,
100,2,1,63,902,31,
108,2,1,51,902,31,
135,1,1,54,902,31,
261,1,1,33,902,31,
341,2,1,31,902,31,
110,1,1,63,902,31,
100,2,1,63,902,31,
375,1,1,31,901,31,
461,2,1,31,901,31,
174,2,1,22,904,31,
125,1,1,73,902,31,
127,2,1,71,902,31,
101,1,1,67,904,31,
132,2,1,39,904,31,
184,1,1,52,904,31,
47,2,1,82,901,31,
103,2,1,49,902,31,
101,1,1,55,901,31,
101,1,1,94,901,31,
106,1,1,65,903,31,
80,2,1,61,903,31,
131,2,1,67,904,31,
115,1,1,68,904,31,
114,1,1,68,904,31,
96,1,1,24,904,31,
243,2,1,23,904,31,
88,1,1,44,904,31,
111,2,1,44,904,31,
156,2,1,71,904,31,
147,2,1,30,903,31,
121,1,1,34,903,31,
107,1,1,32,901,31,
129,2,1,30,901,31,
184,1,2,58,903,31,
229,2,2,56,903,31,
88,2,9,32,904,31,
94,2,1,73,901,31,
82,1,1,80,901,31,
113,1,2,52,903,31,
80,2,1,57,903,31,
184,2,9,26,903,31,
77,2,1,59,901,31,
93,1,1,70,901,31,
76,1,1,20,904,31,
108,1,1,49,902,31,
102,2,1,50,902,31,
136,2,1,20,902,31,
113,2,2,59,903,31,
135,2,2,68,903,31,
138,2,2,67,903,31,
93,2,1,26,901,31,
103,1,1,28,901,31,
140,2,1,74,903,31,
85,2,9,43,901,31,
142,1,1,54,902,31,
114,2,1,51,902,31,
150,2,1,22,902,31,
366,2,1,26,903,31,
235,1,2,29,903,31,
129,2,1,67,904,31,
128,2,1,18,903,31,
110,2,1,48,904,31,
155,2,1,29,901,31,
124,1,1,46,904,31,
141,2,1,46,904,31,
90,1,1,18,904,31,
147,1,1,56,903,31,
31,2,1,81,902,31,
264,2,1,55,903,31,
377,1,1,34,903,31,
458,2,1,38,903,31,
28,2,1,60,901,31,
59,1,1,77,901,31,
116,2,1,72,904,31,
129,2,3,46,904,31,
123,1,1,26,904,31,
155,2,1,19,903,31,
124,2,1,43,902,31,
115,1,1,46,902,31,
307,2,2,53,903,31,
97,2,1,57,902,31,
86,1,1,56,902,31,
76,2,1,55,902,31,
92,2,1,19,902,31,
488,1,8,28,904,31,
110,2,1,66,901,31,
336,1,1,65,901,31,
275,2,1,63,901,31,
290,1,1,39,901,31,
300,2,1,32,901,31,
96,1,2,19,904,31,
81,2,1,29,903,31,
86,1,1,33,903,31,
100,1,1,25,904,31,
272,1,1,31,902,31,
93,2,1,53,902,31,
99,1,1,48,902,31,
89,1,1,62,904,31,
93,2,1,63,904,31,
88,1,9,23,903,31,
90,1,1,57,901,31,
82,2,1,57,901,31,
109,2,1,67,901,31,
112,1,1,68,901,31,
135,2,1,77,902,31,
129,2,1,47,901,31,
105,1,1,21,901,31,
74,1,1,18,901,31,
117,1,1,39,902,31,
124,2,1,36,902,31,
79,1,1,20,904,31,
54,2,3,78,903,31,
68,1,3,52,903,31,
73,2,3,49,903,31,
86,1,1,31,904,31,
110,2,1,29,904,31,
100,1,1,43,902,31,
108,2,1,40,902,31,
96,1,1,59,902,31,
88,2,1,58,902,31,
123,1,1,66,902,31,
90,2,1,64,902,31,
131,2,1,31,902,31,
143,1,1,42,902,31,
98,2,1,83,902,31,
147,2,1,53,902,31,
145,2,1,51,902,31,
139,1,1,18,903,31,
121,2,1,50,904,31,
94,1,1,47,904,31,
96,1,1,21,904,31,
111,2,1,81,902,31,
155,2,2,31,901,31,
193,2,1,27,901,31,
346,2,1,67,901,31,
120,1,1,36,903,31,
112,2,1,76,902,31,
176,1,1,44,902,31,
103,2,1,49,902,31,
113,2,1,35,901,31,
94,1,1,32,901,31,
110,2,1,81,902,31,
117,1,1,85,902,31,
125,2,1,82,904,31,
134,1,2,38,903,31,
97,2,2,37,903,31,
113,1,1,39,901,31,
113,2,1,39,901,31,
97,2,1,56,901,31,
81,2,1,63,902,31,
88,1,1,64,902,31,
74,1,1,82,904,31,
87,1,1,19,903,31,
94,1,1,82,904,31,
111,2,1,78,904,31,
85,2,1,34,904,31,
89,2,2,38,903,31,
92,1,2,45,903,31,
275,2,1,30,904,31,
275,1,1,30,904,31,
89,1,1,41,904,31,
77,1,1,33,901,31,
94,2,1,36,901,31,
110,2,1,26,904,31,
114,1,1,73,902,31,
118,2,1,70,902,31,
89,2,1,59,902,31,
247,1,6,34,904,31,
247,2,6,29,904,31,
288,2,6,53,904,31,
134,2,9,69,901,31,
138,1,9,59,901,31,
139,1,1,28,903,31,
175,2,1,44,903,31,
176,2,1,72,903,31,
95,2,1,30,902,31,
96,1,1,29,901,31,
105,1,1,63,901,31,
159,2,1,23,901,31,
99,1,1,24,901,31,
344,1,1,26,903,31,
265,2,1,26,903,31,
94,1,1,61,902,31,
86,2,1,59,902,31,
103,2,1,39,904,31,
66,1,1,19,904,31,
67,1,1,18,904,31,
216,1,1,23,902,31,
312,1,1,23,902,31,
314,1,1,23,902,31,
118,2,9,56,903,31,
340,1,9,30,903,31,
103,2,2,68,903,31,
120,2,2,48,903,31,
87,1,1,64,904,31,
91,2,1,62,904,31,
146,2,1,90,901,31,
149,2,1,21,901,31,
97,1,1,74,901,31,
80,2,1,59,901,31,
123,2,1,45,903,31,
172,2,1,43,903,31,
97,2,1,45,903,31,
101,1,1,47,903,31,
101,1,1,23,903,31,
582,2,1,43,902,31,
748,1,1,23,902,31,
748,1,1,20,902,31,
122,1,1,49,903,31,
91,2,1,53,902,31,
82,1,1,62,902,31,
72,1,1,19,902,31,
125,2,1,44,902,31,
131,1,1,54,901,31,
133,2,1,54,901,31,
201,1,1,23,901,31,
316,1,1,24,901,31,
103,1,1,57,901,31,
96,2,1,59,901,31,
145,1,1,94,904,31,
101,1,1,57,903,31,
104,2,1,56,903,31,
92,1,1,80,904,31,
111,2,1,80,904,31,
97,1,1,70,903,31,
96,2,1,67,903,31,
412,2,2,27,903,31,
125,2,1,51,901,31,
103,1,1,41,901,31,
82,2,1,63,901,31,
87,1,1,77,901,31,
114,1,1,27,904,31,
76,2,1,61,903,31,
96,2,1,29,901,31,
93,1,2,28,901,31,
98,2,2,40,903,31,
134,1,1,56,903,31,
97,1,1,55,903,31,
118,1,1,84,902,31,
147,1,1,56,902,31,
110,2,1,65,903,31,
117,1,1,72,903,31,
178,1,1,40,903,31,
131,2,1,82,903,31,
129,1,1,70,901,31,
124,2,1,69,901,31,
93,1,1,36,904,31,
114,1,1,34,904,31,
131,2,1,30,904,31,
164,2,2,71,901,31,
98,1,1,45,901,31,
139,2,1,36,902,31,
401,1,1,25,903,31,
52,2,1,88,903,31,
93,1,1,47,904,31,
129,2,1,47,904,31,
163,2,1,18,904,31,
96,2,1,26,904,31,
89,1,1,30,904,31,
84,1,1,49,904,31,
120,2,1,40,904,31,
106,1,1,43,901,31,
125,2,1,51,901,31,
119,2,1,19,901,31,
166,2,1,23,901,31,
108,2,1,83,901,31,
349,1,1,40,901,31,
359,2,1,32,901,31,
104,1,2,53,904,31,
65,1,2,68,903,31,
82,2,2,70,903,31,
130,1,1,40,902,31,
140,2,1,38,902,31,
89,1,1,79,903,31,
139,2,1,77,903,31,
146,2,1,82,904,31,
103,2,1,60,903,31,
141,1,1,65,903,31,
157,1,1,52,904,31,
141,2,1,49,904,31,
147,2,1,21,904,31,
91,1,1,57,901,31,
82,2,1,57,901,31,
98,1,1,67,903,31,
73,2,1,64,903,31,
152,2,1,37,903,31,
97,1,1,67,903,31,
75,2,1,64,903,31,
410,1,2,38,903,31,
101,1,1,36,902,31,
107,2,1,38,902,31,
98,2,1,54,902,31,
339,1,1,39,904,31,
316,2,1,40,904,31,
115,1,1,40,902,31,
123,2,1,40,902,31,
106,1,1,45,902,31,
98,2,1,45,902,31,
99,2,1,42,901,31,
95,1,1,43,901,31,
91,1,1,19,901,31,
87,1,2,49,904,31,
94,2,2,36,904,31,
101,1,2,19,904,31,
56,2,2,18,904,31,
100,2,2,67,904,31,
84,2,1,57,902,31,
90,1,1,59,902,31,
92,1,1,56,902,31,
86,2,1,56,902,31,
138,2,1,34,902,31,
150,1,1,35,902,31,
76,1,1,34,902,31,
101,2,1,29,902,31,
28,1,1,68,901,31,
23,2,1,64,901,31,
49,2,1,39,901,31,
44,2,1,20,901,31,
243,1,8,32,904,31,
159,2,8,28,904,31,
105,2,1,44,902,31,
101,1,1,48,902,31,
422,2,1,32,902,31,
323,1,1,34,902,31,
119,2,1,66,902,31,
148,2,1,46,902,31,
138,1,1,51,901,31,
128,2,1,45,901,31,
73,2,1,18,901,31,
86,2,1,55,901,31,
92,1,1,59,901,31,
107,1,1,50,901,31,
116,1,1,55,901,31,
149,2,1,53,901,31,
59,1,2,81,903,31,
46,2,2,78,903,31,
105,2,2,49,903,31,
108,2,1,40,901,31,
103,1,1,39,901,31,
86,1,1,56,902,31,
79,2,1,55,902,31,
135,1,1,52,902,31,
109,2,1,52,902,31,
83,2,2,37,904,31,
178,1,1,55,902,31,
124,1,1,44,904,31,
103,2,1,32,904,31,
97,2,1,56,902,31,
108,2,1,27,901,31,
110,1,1,26,901,31,
94,2,1,63,901,31,
100,1,1,63,901,31,
149,1,1,32,901,31,
166,2,1,29,901,31,
110,1,1,67,902,31,
81,2,1,60,902,31,
163,2,1,75,904,31,
410,1,1,48,904,31,
427,2,1,28,904,31,
60,2,1,94,901,31,
67,2,2,94,904,31,
122,1,1,55,904,31,
291,2,6,60,904,31,
108,1,9,19,904,31,
142,1,1,48,901,31,
100,1,1,78,901,31,
112,2,1,78,901,31,
73,1,1,30,903,31,
81,1,1,29,902,31,
89,2,1,28,902,31,
83,1,1,44,901,31,
99,2,1,51,901,31,
90,1,1,48,901,31,
95,2,1,39,901,31,
93,2,1,62,902,31,
134,1,1,42,902,31,
149,2,1,42,902,31,
142,1,1,44,902,31,
148,1,6,35,902,31,
138,2,6,27,902,31,
246,2,6,58,902,31,
113,1,1,41,902,31,
164,2,6,39,902,31,
146,2,1,20,901,31,
90,1,1,20,901,31,
106,2,1,94,901,31,
97,1,1,57,904,31,
133,2,1,49,904,31,
80,1,1,19,904,31,
74,1,2,43,903,31,
298,1,1,38,904,31,
100,2,1,51,902,31,
105,1,1,27,901,31,
99,2,1,25,901,31,
142,2,1,75,902,31,
93,1,1,74,903,31,
94,2,1,70,903,31,
110,2,1,59,901,31,
118,1,1,59,901,31,
133,1,1,50,901,31,
135,2,1,45,901,31,
79,1,1,34,904,31,
110,2,1,61,904,31,
111,1,1,66,904,31,
95,2,1,61,904,31,
87,1,1,61,901,31,
79,2,1,61,901,31,
133,1,1,54,901,31,
135,2,1,51,901,31,
94,1,1,59,902,31,
106,2,1,54,902,31,
151,2,1,25,902,31,
110,1,1,46,904,31,
34,2,1,54,901,31,
28,1,1,58,901,31,
20,1,1,19,901,31,
98,1,1,37,902,31,
102,2,1,40,902,31,
93,2,1,59,902,31,
180,2,1,54,904,31,
299,1,1,24,904,31,
116,2,1,18,904,31,
92,2,1,86,904,31,
197,2,1,52,904,31,
31,1,1,45,901,31,
30,2,1,44,901,31,
31,1,1,19,901,31,
114,1,1,41,902,31,
119,2,1,40,902,31,
83,1,1,57,903,31,
108,2,1,50,903,31,
107,1,1,35,902,31,
142,2,1,31,902,31,
108,1,1,41,901,31,
111,2,1,42,901,31,
88,1,1,64,904,31,
140,1,1,29,901,31,
111,1,2,60,903,31,
75,2,8,69,903,31,
73,1,2,71,903,31,
105,1,1,49,901,31,
128,2,1,44,901,31,
173,2,1,20,901,31,
88,1,1,57,904,31,
81,2,1,58,904,31,
117,1,1,61,902,31,
105,2,1,57,902,31,
105,1,1,42,903,31,
122,2,1,33,903,31,
103,2,1,33,902,31,
123,1,1,69,902,31,
281,1,1,26,904,31,
401,1,1,53,901,31,
241,1,1,18,901,31,
106,2,1,52,902,31,
101,2,1,18,902,31,
133,1,1,50,902,31,
104,1,1,36,904,31,
130,2,1,37,904,31,
95,1,1,55,902,31,
108,2,1,54,902,31,
124,1,2,59,901,31,
76,1,1,55,903,31,
76,2,1,57,903,31,
105,2,1,35,902,31,
98,1,1,35,902,31,
117,1,1,67,902,31,
87,2,1,64,902,31,
201,1,1,23,901,31,
76,1,1,24,903,31,
101,1,1,58,901,31,
92,2,1,58,901,31,
276,2,1,62,904,31,
82,1,8,25,904,31,
57,1,2,74,903,31,
88,1,1,78,903,31,
120,2,1,72,903,31,
109,1,1,63,902,31,
98,2,1,62,902,31,
102,1,1,43,901,31,
143,1,2,39,903,31,
106,2,2,39,903,31,
148,2,1,81,903,31,
158,1,1,31,901,31,
56,2,1,30,901,31,
92,1,1,32,901,31,
69,2,8,31,901,31,
100,2,2,61,903,31,
123,2,1,28,903,31,
350,1,8,40,904,31,
319,1,8,61,904,31,
423,1,8,41,904,31,
417,1,8,29,904,31,
86,2,1,64,901,31,
161,2,1,39,901,31,
94,1,8,49,902,31,
189,2,8,49,902,31,
123,2,1,28,904,31,
154,1,1,29,904,31,
292,1,1,50,904,31,
169,2,1,48,904,31,
224,2,2,37,903,31,
177,2,1,33,901,31,
82,2,1,59,901,31,
98,1,1,26,901,31,
98,2,1,24,901,31,
111,2,1,36,902,31,
463,2,2,26,901,31,
102,1,1,43,901,31,
102,2,1,43,901,31,
101,1,1,23,901,31,
161,2,1,21,901,31,
365,1,1,50,902,31,
89,1,1,60,902,31,
100,2,1,52,902,31,
129,2,1,20,902,31,
110,2,1,65,902,31,
85,1,1,47,904,31,
75,1,1,63,903,31,
76,2,1,55,903,31,
130,1,1,33,903,31,
137,1,1,51,902,31,
110,2,1,51,902,31,
107,1,1,38,901,31,
78,1,1,18,901,31,
107,2,1,43,901,31,
91,1,1,58,904,31,
133,2,1,54,904,31,
129,2,1,50,901,31,
97,2,1,66,903,31,
67,1,2,78,903,31,
107,2,1,48,902,31,
140,1,1,51,902,31,
159,2,1,87,902,31,
149,2,1,49,904,31,
142,1,1,43,904,31,
100,2,1,94,901,31,
87,1,1,94,901,31,
177,2,1,66,902,31,
119,1,1,28,903,31,
116,2,8,29,903,31,
98,1,1,35,903,31,
103,2,1,33,903,31,
86,1,1,62,901,31,
79,2,1,56,901,31,
79,2,1,62,902,31,
85,1,1,63,902,31,
29,1,1,35,901,31,
30,2,1,36,901,31,
257,1,1,22,904,31,
313,1,1,23,904,31,
733,2,1,22,904,31,
104,2,1,84,901,31,
236,1,1,33,901,31,
282,2,1,37,901,31,
75,1,1,30,902,31,
91,2,1,26,901,31,
257,2,1,31,904,31,
104,1,1,39,904,31,
130,2,1,37,904,31,
94,2,1,46,904,31,
76,1,8,23,903,31,
114,2,2,42,903,31,
196,1,1,53,904,31,
101,1,1,65,904,31,
87,2,1,59,904,31,
114,1,1,73,902,31,
121,2,1,19,903,31,
101,2,1,38,901,31,
107,1,1,35,902,31,
112,2,1,36,902,31,
126,1,1,58,901,31,
116,2,1,57,901,31,
349,1,1,43,901,31,
352,1,2,44,903,31,
75,2,1,59,902,31,
95,1,1,87,904,31,
112,2,1,79,904,31,
116,1,1,42,902,31,
173,2,1,37,902,31,
86,1,1,75,901,31,
93,2,1,73,901,31,
94,1,1,42,901,31,
96,2,1,35,901,31,
90,2,1,58,904,31,
100,1,1,48,904,31,
145,1,1,29,904,31,
407,2,1,32,901,31,
363,1,2,34,901,31,
290,2,2,70,903,31,
520,2,2,26,903,31,
118,2,1,19,903,31,
119,2,1,89,904,31,
335,1,1,29,904,31,
339,2,1,22,904,31,
82,1,1,18,904,31,
122,2,1,51,901,31,
119,1,1,53,901,31,
101,1,1,24,901,31,
171,1,1,52,902,31,
115,2,1,62,902,31,
92,2,1,61,904,31,
102,1,1,41,902,31,
95,2,1,45,902,31,
121,2,1,39,902,31,
113,1,1,36,902,31,
236,2,1,22,902,31,
186,1,1,22,902,31,
121,2,1,84,901,31,
91,2,1,48,904,31,
83,1,1,60,904,31,
67,1,1,18,904,31,
79,2,1,56,901,31,
105,1,1,54,901,31,
93,1,1,20,901,31,
118,1,1,54,901,31,
166,1,1,52,904,31,
98,2,1,46,904,31,
225,2,1,31,901,31,
390,1,1,39,901,31,
76,2,9,53,904,31,
49,2,1,42,903,31,
110,2,1,59,903,31,
148,1,1,55,903,31,
83,2,1,25,904,31,
112,1,1,46,904,31,
115,2,1,41,904,31,
52,2,2,83,903,31,
136,2,1,46,903,31,
128,1,1,52,903,31,
85,2,1,60,904,31,
118,1,1,80,902,31,
305,1,8,63,903,31,
392,2,1,19,903,31,
312,1,1,56,903,31,
84,2,2,34,903,31,
112,2,1,57,902,31,
106,1,1,41,904,31,
101,2,1,37,904,31,
169,1,1,45,903,31,
112,2,1,39,904,31,
118,1,1,43,904,31,
134,2,1,35,904,31,
105,2,1,31,901,31,
82,1,1,34,901,31,
88,1,1,60,902,31,
81,2,1,59,902,31,
100,2,1,23,901,31,
62,1,1,24,901,31,
148,1,1,52,901,31,
130,2,1,44,901,31,
254,2,2,50,903,31,
273,1,2,19,903,31,
112,1,1,60,904,31,
115,2,1,59,904,31,
85,1,2,31,903,31,
78,2,1,26,903,31,
114,1,1,59,902,31,
105,2,1,56,902,31,
86,1,1,72,904,31,
99,1,1,63,903,31,
104,2,1,61,903,31,
114,1,1,34,901,31,
140,2,1,30,901,31,
83,2,1,57,904,31,
63,1,1,32,902,31,
98,1,1,71,901,31,
94,2,1,22,901,31,
59,1,1,23,901,31,
81,1,1,70,904,31,
58,2,1,68,904,31,
169,1,1,42,901,31,
171,2,1,41,901,31,
406,2,2,41,901,31,
111,1,1,64,902,31,
107,2,1,75,904,31,
90,2,1,32,904,31,
94,1,1,94,901,31,
105,2,1,82,901,31,
98,2,1,48,902,31,
98,2,1,32,901,31,
67,1,1,23,902,31,
101,1,1,23,902,31,
99,1,1,23,902,31,
96,2,1,26,904,31,
122,1,1,27,904,31,
315,2,9,32,903,31,
119,2,1,72,902,31,
109,2,1,53,903,31,
98,1,1,53,903,31,
109,1,1,44,902,31,
114,2,1,42,902,31,
113,1,1,52,901,31,
104,1,1,39,902,31,
166,2,1,37,902,31,
387,2,1,71,904,31,
334,1,1,75,904,31,
28,1,1,56,901,31,
24,2,1,57,901,31,
47,2,1,26,901,31,
395,1,1,94,901,31,
346,2,1,36,901,31,
332,1,1,43,901,31,
150,2,1,74,903,31,
118,1,1,82,903,31,
118,1,1,18,903,31,
70,2,1,56,902,31,
96,1,1,33,902,31,
113,1,1,26,902,31,
94,1,1,45,902,31,
113,2,3,42,904,31,
98,2,1,32,904,31,
158,2,1,81,901,31,
105,1,1,27,904,31,
80,2,1,31,904,31,
93,2,1,59,904,31,
143,1,1,66,902,31,
105,2,1,62,902,31,
159,2,1,49,901,31,
126,1,1,47,901,31,
115,1,2,53,903,31,
94,2,2,53,903,31,
77,1,1,18,903,31,
171,2,1,22,902,31,
247,2,1,20,902,31,
144,2,1,22,902,31,
134,2,1,84,903,31,
115,2,1,37,902,31,
124,1,9,36,902,31,
70,2,9,18,902,31,
141,2,3,64,902,31,
223,1,1,28,902,31,
251,2,1,27,902,31,
257,1,1,34,904,31,
388,2,1,35,904,31,
100,1,1,75,904,31,
100,1,1,36,904,31,
106,2,1,29,904,31,
95,1,1,50,903,31,
110,2,1,51,903,31,
139,2,1,25,903,31,
92,1,1,49,903,31,
100,2,1,50,903,31,
95,1,1,21,903,31,
79,1,1,34,904,31,
90,2,1,33,904,31,
261,2,8,32,901,31,
853,1,8,34,901,31,
166,2,6,35,904,31,
97,1,1,35,904,31,
77,1,1,27,902,31,
134,2,1,53,901,31,
80,1,1,55,903,31,
100,2,1,48,903,31,
148,2,1,22,903,31,
137,2,1,56,901,31,
108,2,1,75,902,31,
83,1,1,94,903,31,
149,1,1,70,902,31,
111,2,1,56,902,31,
99,2,1,66,901,31,
127,2,2,45,901,31,
109,2,1,43,902,31,
102,1,1,43,902,31,
107,1,1,27,902,31,
156,1,1,28,902,31,
123,1,1,23,902,31,
125,1,1,23,902,31,
228,2,1,21,901,31,
358,2,1,20,901,31,
248,1,2,27,903,31,
368,2,2,27,903,31,
94,1,1,50,903,31,
109,2,1,50,903,31,
80,1,1,18,903,31,
137,2,1,27,903,31,
262,1,1,31,904,31,
97,2,1,32,902,31,
76,1,1,33,902,31,
87,1,1,31,904,31,
372,1,1,40,904,31,
347,2,1,37,904,31,
248,1,1,18,904,31,
248,1,1,19,904,31,
200,2,1,94,903,31,
60,1,1,72,901,31,
41,2,1,71,901,31,
103,1,1,83,901,31,
127,1,1,54,902,31,
120,1,1,40,904,31,
115,2,1,30,904,31,
376,2,1,80,902,31,
109,2,1,81,901,31,
125,1,1,72,902,31,
126,2,1,70,902,31,
25,1,1,29,902,31,
30,2,1,28,902,31,
252,1,2,28,902,31,
461,2,1,28,902,31,
130,2,9,27,901,31,
163,2,1,29,901,31,
71,1,1,23,904,31,
86,1,1,21,904,31,
98,2,1,43,904,31,
116,1,1,37,904,31,
34,1,1,47,902,31,
37,2,1,44,902,31,
25,1,1,19,902,31,
90,2,1,60,903,31,
153,2,1,79,904,31,
134,2,1,34,902,31,
106,1,1,18,902,31,
104,2,1,28,902,31,
76,1,1,30,902,31,
90,2,1,28,904,31,
83,1,1,30,904,31,
129,2,1,19,903,31,
96,1,1,47,902,31,
87,2,1,46,902,31,
97,1,1,24,902,31,
104,1,1,49,902,31,
93,2,1,33,902,31,
330,2,1,21,903,31,
438,2,9,21,903,31,
438,2,6,20,903,31,
449,2,1,20,903,31,
106,1,1,59,901,31,
97,2,1,58,901,31,
164,2,2,47,903,31,
206,1,2,47,903,31,
145,2,9,55,902,31,
110,2,2,36,903,31,
83,2,2,68,903,31,
